text,language,label,confidence,needs_review,filter_note,llm_language,label_source,_has_kz,_has_ru_cyr
"Необходимость мира осознают и за рубежом, в других странах, что действительно радует. Приятно, что начали ходить разговоры о переговорах, звучать какие-то предложения того, как мира добиваться",ru,,1.0,False,,ru,manual,False,True
Баршаңызды Иеміздің шомылдыру рәсімінен өтуімен құттықтаймын!!!  барлығына бейбітшілік пен жақсылық!,kz,,1.0,False,,kz,manual,True,True
"Лучшая колбаса, это - мясо!",ru,,1.0,False,,ru,manual,False,True
Какие же они не нищеброды - за 200 к готовы на зону уйти,ru,,1.0,False,,ru,manual,False,True
Остаётся ждать снимков счастливчика Джо в шапане и с шоколадкой.,ru,,1.0,False,,ru,manual,False,True
Да блин всем же все понятно. Все кто был приближенный к царю все замазаны. Можно сажать безусловно! Детский сад чесслово. ,ru,,1.0,False,,ru,manual,False,True
"Господи, надеюсь никто не пострадал.....",ru,,1.0,False,,ru,manual,False,True
Жетібайлық ереуілшілердің еркелігін көтере бермейді ғой енді мемлекет,kz,,1.0,False,,kz,manual,True,True
"Ну можно на егов посмотреть, там тоже есть",ru,,1.0,False,,ru,manual,False,True
"Разберитесь как работает в целом система, и поймёте почему очереди такие, за что вы платите осмс и тд. Все станет ясно.",ru,,1.0,False,,ru,manual,False,True
"Хочешь жить, умей вертеться деген күн туған ба қазақтарға?",mixed,,1.0,False,,kz,manual,True,True
"У меня один вопрос, а при чем тут водитель?",ru,,1.0,False,,ru,manual,False,True
Больше подходит : вы плохо закончите ,ru,,1.0,False,,ru,manual,False,True
"Что за год. С 1го числа сплошь новости о нападениях. Людям похоже вообще не стоит отдыхать и праздновать, постоянно начинают фигню творить.",ru,,1.0,False,,ru,manual,False,True
Как будто все комментатары из болота переехали в закон кз.,ru,,1.0,False,,ru,manual,False,True
"Начало года, неделя не прошла и все новости Не хорошие , Печальные, а дальше что будет аж Страшно жить Становиться???",ru,,1.0,False,,ru,manual,False,True
"Судя по коментам точно мужики повымерли вместе с динозаврами,остались только недомужики!Поздравляю!Дожили!",ru,,1.0,False,,ru,manual,False,True
А лучше голову. 10 голов и не будет коррупции вообще,ru,,1.0,False,,ru,manual,False,True
"Значит пенсия должна была быть увеличена не на 9% , а на 11,8%",ru,,1.0,False,,ru,manual,False,True
Да параша уже этот Тай. Нет желания туда летать больше,ru,,1.0,False,,ru,manual,False,True
"Возможности у всех разные, как и потребности.",ru,,1.0,False,,ru,manual,False,True
Да как так получилось.. не аккуратно,ru,,1.0,False,,ru,manual,False,True
"Это не честно по отношению к женщинам. В любом случае трансгендеры они физически сильнее, так как природа заложила в них мужскую силу. Это все равно что бой  между женщиной и мужчиной.",ru,,1.0,False,,ru,manual,False,True
"Спасибо большое. Благодаря вам будем спокойны, терпения вам",ru,,1.0,False,,ru,manual,False,True
Самое простое решение проблемы...модное даже. А что чего и почему не важно,ru,,1.0,False,,ru,manual,False,True
"А что именно, долго ждали?",ru,,1.0,False,,ru,manual,False,True
Почему столько зла ненависти что происходит с людьми,ru,,1.0,False,,ru,manual,False,True
Қазақ салт дәстүрін мәдениетін насихаттаңдар. Діни ағымды насихаттаған соңында түрмеге әкеледі!  Діни сауатты болыңдар,kz,,1.0,False,,kz,manual,True,True
"Жақсы болды адасқандар азайса екен, соттап құрту керек осыларды!",kz,,1.0,False,,kz,manual,True,True
"Давно пора, его роль в МВД в профильном направлении не ощущалось совсем!!! Курируемые службы озадачены многими несвойственными функциями.",ru,,1.0,False,,ru,manual,False,True
Хоть какой то смысл от этого фильма,ru,,1.0,False,,ru,manual,False,True
"мне кажется, кричать о смерти экономики могут только люди, которые в ней вообще не разбираются. Потому что все остальные адекватные люди понимают, что да, проседание возможно, но не так чтобы надолго, просто понадобится время приспособиться к новым условиям. а в остальном правительство экономику уже поддержало.",ru,,1.0,False,,ru,manual,False,True
Ни с того ни с сего напал и начал душить?Явно проблема с головой,ru,,1.0,False,,ru,manual,False,True
"В штатах, 8 пуль уже бы получил...",ru,,1.0,False,,ru,manual,False,True
Вот пожалуйста через месяц опубликуйте что из указанного функционирует,ru,,1.0,False,,ru,manual,False,True
"Вот от таких людей с низкой самооценкой и страдают ни в чем неповинные люди, к сожалению....",ru,,1.0,False,,ru,manual,False,True
Біздің Меккеге тікелей бара аламыз керемет,kz,,1.0,False,,kz,manual,True,True
"На ходу отвечает на вопросы,культура поведения какое",ru,,1.0,False,,ru,manual,False,True
Интересно: к воскресенью погода нормальной будет? Кто знает? Мне в Степногорск надо ехать.,ru,,1.0,False,,ru,manual,False,True
В нашем государстве все законы против граждан. На выживаемость,ru,,1.0,False,,ru,manual,False,True
"Через месяц выйдет, напишет в апелляционный суд, так что все по плану едим дальше. ",ru,,1.0,False,,ru,manual,False,True
Заң алдында соңына дейін жауап берсін,kz,,1.0,False,,kz,manual,True,True
А на станции он работал?,ru,,1.0,False,,ru,manual,False,True
Недавно только клялись что готовы к отопительному сезону. А на самом деле лапшу вешали.,ru,,1.0,False,,ru,manual,False,True
"Бибігүл апай сізде бәрі бар,бірақ денсаулық ғұмырыңыз ұзақ қазақ елінің ақ әжесі бола беріңіздер",kz,,1.0,False,,kz,manual,True,True
"Это что за цифры, как со средней зарплатой)",ru,,1.0,False,,ru,manual,False,True
"А что, в Казахстане зима бывает? Серьёзно?",ru,,1.0,False,,kz,manual,False,True
"Отличная игра, настоящие профессионалы. Победы нашим спортсменам ",ru,,1.0,False,,ru,manual,False,True
Иманды болсын ! Лә Илаһа Ил Алаһ ! Алланың жазуы ! Адамның қолында ештеңе жоқ !,kz,,1.0,False,,kz,manual,True,True
"Посмотрим, конечно. Извечная борьба ""щита и меча"". Ну кто бы лет несколько назад мог предполагать, что мошенники  посчитают для себя целесообразным  ""синтезировать"" и использовать чужой голос...",ru,,1.0,False,,ru,manual,False,True
"Пишут,у вас заговорщиков арестовали ещё",ru,,1.0,False,,ru,manual,False,True
Ах вот у Вас что главное по жизни насморк Байдена),ru,,1.0,False,,ru,manual,False,True
Погода недостоверная! В павлодаре -31 а по ощущениям -40,ru,,1.0,False,,ru,manual,False,True
Риддер опять в холоде живет,ru,,1.0,False,,ru,manual,False,True
Біз әрқашан ынтымақтастықты нығайту мен дамытуды қолдаймыз),kz,,1.0,False,,kz,manual,True,True
"Жоқтан жақсы, бірақ аз. Бір миллион доллар берсе еді",kz,,1.0,False,,kz,manual,True,True
"Все правильно говорит. Развиваются люди, развивается и страна. Изучайте разные сферы ребята. ",ru,,1.0,False,,ru,manual,False,True
А так очистился бы и в раю,ru,,1.0,False,,ru,manual,False,True
Абайскую область тоже надо посетить,ru,,1.0,False,,ru,manual,False,True
Вот это вот прямо возле школы Бином в Астане ,ru,,1.0,False,,ru,manual,False,True
"Так написано с 2024 , думаю уже документ есть если статья уже есть ",ru,,1.0,False,,ru,manual,False,True
"А ничего, что чужое имущество воровать нельзя, в каком бы сарае оно не стояло и в не зависимости от его стоимости??",ru,,1.0,False,,ru,manual,False,True
Ну что дальше простому народу от этого не жарко и не холодно. Вот чиновникам вороват хорошо.,ru,,1.0,False,,ru,manual,False,True
"Как человек который был на этом стадионе , на концерте другого артиста, скажу, что около половины всех,  кто пришол на концерт это люди из Казахстана.",ru,,1.0,False,,ru,manual,False,True
Ты мне ещё аленький цветочек не подарил. Куда собрался,ru,,1.0,False,,ru,manual,False,True
Психически больной человек. Тут ничего не сделаешь.  Месяц в психушке подержат и отпустят. Псих больных щас много .,ru,,1.0,False,,ru,manual,False,True
Смешно люди миллиардами воруют и живут спокойно,ru,,1.0,False,,ru,manual,False,True
Бұл іріктеу ойнында күшті ойнады Қазақстан әлі де бұдандан жақсы жоғары жетістіктерге жетеді,kz,,1.0,False,,kz,manual,True,True
"Скажем так, не я не вы не были в космосе, откуда нам знать какая зкмля, круглая плоская квадратная , пока своими глазами не увидишь не верь никаким типа фактам",ru,,1.0,False,,ru,manual,False,True
"Судя по фото, эти крыши никакого отношения к домам жилым не имеют. Но вы правы, все так с жилыми.",ru,,1.0,False,,ru,manual,False,True
Хасанбойды құлату керек! Тек сол кезде чемпион боласын!,kz,,1.0,False,,kz,manual,True,True
"Нужны движки на ядерном топливе, тогда и на луну и на Марс  и обратно на одном баке",ru,,1.0,False,,ru,manual,False,True
Поддерживаю наших прямиком из Японии) Біз біргеміз!,mixed,,1.0,False,,kz,manual,True,True
"Ма ша Аллах, отличная новость.",mixed,,1.0,False,,kz,manual,False,True
Или про их деток? Что с автоматоми с рождения в руках?,ru,,1.0,False,,ru,manual,False,True
"От роста добычи ресурсов народу легче не становиться, парадокс... Вместо снижения цен от роста и переизбытка добычи, наблюдается дефицит и скачок цен.",ru,,1.0,False,,ru,manual,False,True
"Туалет снится к скандалу,а лестница к духовному росту",ru,,1.0,False,,ru,manual,False,True
Инвестиция көлемін ұлғайтудың бірдін бір жақсы жолы,kz,,1.0,False,,kz,manual,True,True
Осы қараша айы сыртқы қарым қатынастарды нығайтатын ай болып тұр,kz,,1.0,False,,kz,manual,True,True
"Ну да, а сами эти школы, больницы все уничтожают. Это как, нормально?",ru,,1.0,False,,ru,manual,False,True
"Британия акупировала земли Утманской империи, которая в свое время акупировала земли мамлюков, которые акупировали земли ещё какой то империи, которые акупировали земли царства Христианского Иерусалима ит.д и т.п... любая земля этой планеты прошла ряд аккупаций...",ru,,1.0,False,,ru,manual,False,True
"А вот это реально интригующая новость. Ну чтож, ждем",ru,,1.0,False,,ru,manual,False,True
"Картинка крутая... Но если разведчики так выглядят, то они и по общественным местам передвигаются по-пластунски",ru,,1.0,False,,ru,manual,False,True
"Конечно. Но санкции, тем не менее, не эффективны. Оружие и под санкциями клепают вовсю. А мир никогда не выступит едино. Если одна страна не станет торговать, ее место займет другая.",ru,,1.0,False,,ru,manual,False,True
"Предложат ему какие нибудь ништяки,  Эрдоган с ним ещё обниматься будет...",ru,,1.0,False,,ru,manual,False,True
Еще говорят тенге не зависит от рубля…,ru,,1.0,False,,ru,manual,False,True
"Узбекистан наш надёжный стратегический партнёр. Важно, что каждый участник тюркского мира вносит огромный вклад в наше сотрудничество ",ru,,1.0,False,,ru,manual,False,True
Отличная новость вот что значит мир между мирами,ru,,1.0,False,,ru,manual,False,True
ИншАлла тұрк елдерінің бірлігі жасай берсін!,kz,,1.0,False,,kz,manual,True,True
"Там ещё есть Бердибаева, не честная на руки. Пусть возврат делают",ru,,1.0,False,,ru,manual,False,True
"Как всегда РФ будет инвестором, купят как урановое месторождение, а потом нам же будут продавать уран для нашей АЭС, которое хотят построить",ru,,1.0,False,,ru,manual,False,True
"Как странно у нас работают законы, Тореали под наркотой был и катается дальше ",ru,,1.0,False,,ru,manual,False,True
"Как бы это её первое поражение, если чтоили нужно обязательно что-то кудахтнуть в чатик",ru,,1.0,False,,ru,manual,False,True
"Гнать надо в шею Миттала, привлечь к уголовной ответственности руководящий состав Испат Кармета, разорвать контракт, решить вопрос о национализации всех стратегических обьектов страны, привлечь к ответственности должностных лиц государства, подписавших заведомо невыгодный контракт для страны, обьявить траур в стране.",ru,,1.0,False,,ru,manual,False,True
Клоуны. Лишь бы бабки сожрать.,ru,,1.0,False,,kz,manual,False,True
Туризмнің дамуы экономикалық процестерді көтеретіні анық. Өтте керемет және әдемі қала,kz,,1.0,False,,kz,manual,True,True
Гүлнұр мүшесі таңда аудан Англии,mixed,,1.0,False,,kz,manual,True,True
"А с ним сегодня никто не общается, он сам по себе.",ru,,1.0,False,,ru,manual,False,True
Астана мен Қайрат Еврода жүр...,kz,,1.0,False,,kz,manual,True,True
А от чего зависит зависит загрязнения атмосферы?опять травя?,ru,,1.0,False,,ru,manual,False,True
керемет қоойй!!!!  как классно,mixed,,1.0,False,,kz,manual,True,True
"Нужно разобраться с процентнами кредита. Когда выплачиваешь банкир удерживают сначала проценты только потом основную сумму. Получается если взял кредит на 4 года, первый 2 года плотиш проценты а основная сумма не уменшается.",ru,,1.0,False,,ru,manual,False,True
"Если воруют без согласия , надо сажать и на очень долго",ru,,1.0,False,,ru,manual,False,True
"Қытай елі саудасын Қазақстан арқылы жүргізетін болса, оларға да бізге де пайдасы келеді.",kz,,1.0,False,,kz,manual,True,True
"Красивое название, необычное, ассоциация с великим и сильным. Люди, будьте добрее, в мире столько негатива сейчас....впускайте в свою жизнь доброе и хорошее",ru,,1.0,False,,ru,manual,False,True
Княжечки деген не?Бастықтары князьдан шыққан ба? Мәдениет ошағы қай қалада?,kz,,1.0,False,,kz,manual,True,True
Ну надо же а міне біздің жігіттер жігіттер...,mixed,,1.0,False,,kz,manual,True,True
Там же и Путин идёт с ними про него забыли написать,ru,,1.0,False,,ru,manual,False,True
"Қытай әлемдік экономикасы мықты дамыған мемлекеттердің бірі, үлгі алып үйренеріміз шынымен де көп",kz,,1.0,False,,kz,manual,True,True
"Кто - то хочет сказать, что наш президент не прав? Вот зачем эта фигня? Статус казахского языка что ли это повышает? Статус Президента хотите оспорить? Фу, вот зачем!",ru,,1.0,False,,ru,manual,False,True
А что по поводу безвиза?,ru,,1.0,False,,ru,manual,False,True
"Тура айттың, енді бастысы дұрыс қолға барып елге жұмыс істесе екен бұл активтар",kz,,1.0,False,,kz,manual,True,True
"Мусульманам, которые поддерживают народ Палестины и против Израиля, необязательно  пересекать границу. За них это сделают высокоточные ракеты.",ru,,1.0,False,,ru,manual,False,True
"Я верю в Абата, он сможет забить",ru,,1.0,False,,ru,manual,False,True
"Он из Кызылорды, поэтому так загорел.",ru,,1.0,False,,ru,manual,False,True
вот тебе же не лень было делать это все,ru,,1.0,False,,ru,manual,False,True
"Агуга кел, 80 мен смело түсесің инф педке",kz,,1.0,False,,kz,manual,True,True
инфо онай сиякты по сравнению с физикой,mixed,,1.0,False,,ru,manual,False,True
Есть список тех кто в финалистах?,ru,,1.0,False,,ru,manual,False,True
"считай как хочешь, в этом и смысл писанины не с официальных акаунтов",ru,,1.0,False,,ru,manual,False,True
А как же цветы жизни ,ru,,1.0,False,,ru,manual,False,True
"У нас из за этих ""сроков"" сервак нагружен по просту",ru,,1.0,False,,ru,manual,False,True
ща попробуем сделать промпт из какого нибудь челика,ru,,1.0,False,,ru,manual,False,True
Я поступаю в этом году,ru,,1.0,False,,ru,manual,False,True
Мне даже азбука не нужна,ru,,1.0,False,,ru,manual,False,True
тунгы 3 ке шейн журдм,kz,,1.0,False,,kz,manual,False,True
пока с работы не увольняися,ru,,1.0,False,,ru,manual,False,True
если именно на поддерживаемый проект расчитывать,ru,,1.0,False,,ru,manual,False,True
"думаю еще неделька, может быть даже полторы будет еще жить",ru,,1.0,False,,ru,manual,False,True
"Ваще хочется тыкать во все подряд, но после того как узнал как мало стоит гпт нет смысла под кодинг ни чо кроме кодекса",ru,,1.0,False,,ru,manual,False,True
"Парасат, жас емессің, қарайсыңғой өзің",kz,,1.0,False,,kz,manual,True,True
А ты тут под Михаила косишься,ru,,1.0,False,,kz,manual,False,True
стартап разрабатываем на которое государство выделит полтора миллиона долларов,ru,,1.0,False,,ru,manual,False,True
никто кроме тя не говорил что завтра,ru,,1.0,False,,ru,manual,False,True
я на дорогу и на еду потратил 25 к,ru,,1.0,False,,ru,manual,False,True
А чё делать если нету,ru,,1.0,False,,ru,manual,False,True
ты забыл упомянуть что у тя должен быть опыть работы в амазон и эпл,ru,,1.0,False,,ru,manual,False,True
подписка на ии не настоящая цена стоит еще)),ru,,1.0,False,,ru,manual,False,True
я все слова записал в тетрадку и зачитал рэп,ru,,1.0,False,,ru,manual,False,True
Пиццы в этот раз меньше было,ru,,1.0,False,,ru,manual,False,True
Давай санжар не уворачиваться сделай один раз пж закрепи статус легенды,ru,,1.0,False,,ru,manual,False,True
вы даже не верите в побежу,ru,,1.0,False,,ru,manual,False,True
По документам командой а так соло ,ru,,1.0,False,,ru,manual,False,True
Еске алып сол бір шақтарды,kz,,1.0,False,,kz,manual,True,True
Дай мне репо поможешь со сном других людей,ru,,1.0,False,,ru,manual,False,True
Барлығы бір дедлайн бойынша жұмыс істейді,kz,,1.0,False,,kz,manual,True,True
но даже так шлюз/гейтвей через тор всё фильтрует,ru,,1.0,False,,ru,manual,False,True
"Десентратон 5.0 
Обший 3 орыннан басқада призге заттар берема",kz,,1.0,False,,kz,manual,True,True
"можно не говорить, структуры нет",ru,,1.0,False,,ru,manual,False,True
я как девушка с романтики которая в горд с деревни пришла,ru,,1.0,False,,ru,manual,False,True
"начинаем воркать ребят, нельзя терять не минуты больше",ru,,1.0,False,,ru,manual,False,True
Алем ии ды сен жеп коятын сияктысын брат,kz,,1.0,False,,kz,manual,False,True
Список жазып қойса забанены деп ,mixed,,1.0,False,,kz,manual,True,True
Да я пошутил в серых зонах больше зеленого,ru,,1.0,False,,ru,manual,False,True
на таких данных ничего нормально не обучишь,ru,,1.0,False,,ru,manual,False,True
локальную с huggingface взял и пятачком подключать через ollama,ru,,1.0,False,,ru,manual,False,True
(я участвовал только в одном),ru,,1.0,False,,ru,manual,False,True
Ну какие времена такие и герои,ru,,1.0,False,,ru,manual,False,True
попробую в одном видео уместить пояснение сразу на трех языках,ru,,1.0,False,,ru,manual,False,True
За участие же сертификат не дают?,ru,,1.0,False,,ru,manual,False,True
Вы знали что первый вайб кодер это тони старк?,ru,,1.0,False,,ru,manual,False,True
что-то недоступное и неосязаемое в нашей жизни,ru,,1.0,False,,ru,manual,False,True
Я записался все таки ;),ru,,1.0,False,,ru,manual,False,True
Нас с библиотеки не выгоняют,ru,,1.0,False,,ru,manual,False,True
а как понять на какой поток мы зарегистрировались? мы просто долго решали и уже не помним что в итоге выбрали. письмо никакое не приходило,ru,,1.0,False,,ru,manual,False,True
"Наша команда решила начать челендж написать весь код для хакатона с помощью руля! 

Поддерживаем Indriver и всех  гонщиков которые тоже используют руль! 
@QazInnovationSolution",ru,,1.0,False,,ru,manual,False,True
его будут давать по мере как ты будешь делать кейсы,ru,,1.0,False,,ru,manual,False,True
Дым бола аламайды студенттерді алып алған ба тек,kz,,1.0,False,,kz,manual,True,True
скажи всем что бы налево шли до конца,ru,,1.0,False,,ru,manual,False,True
Мне после заполнения формы на аи трек пришло письмо об успешном заполнении,ru,,1.0,False,,ru,manual,False,True
Но желательно прийти говорили кто сможет,ru,,1.0,False,,ru,manual,False,True
Хакатон но по бизнес кейсам. 180 минут дают,ru,,1.0,False,,ru,manual,False,True
6000 тыркелушы бар жогы 6000 тыркелушы,kz,,1.0,False,,kz,manual,False,True
"Хакатон не привязан к одному горду, читай республиканский",ru,,1.0,False,,ru,manual,False,True
"я не знаю, он скрывается от выплатов алиментов",ru,,1.0,False,,ru,manual,False,True
и свой город добавь и стек,ru,,1.0,False,,ru,manual,False,True
Тут в картинке больше смысла,ru,,1.0,False,,ru,manual,False,True
100-110 хватает на большинство специальностей,ru,,1.0,False,,ru,manual,False,True
"Если астана хаб то только в рабочие дни с понедельника по пятницу  

Если не открыли то можно им на уатсап написать, ответят в рабочее время",ru,,1.0,False,,ru,manual,False,True
батыс түрік қағанаты құрылған жылы Алмас деген батырдың жылқысының есімі,kz,,1.0,False,,kz,manual,True,True
напиши в лс свою почту и название команды,ru,,1.0,False,,ru,manual,False,True
Господи в след году тоже в конце ноябре ехать,ru,,1.0,False,,ru,manual,False,True
В такие вещи надо просто верить,ru,,1.0,False,,ru,manual,False,True
Это ладно скажите одно где сертификаты,ru,,1.0,False,,ru,manual,False,True
Да там косяки с wine были,ru,,1.0,False,,ru,manual,False,True
"решение задач через алгоритмы, туча работы с данными",ru,,1.0,False,,ru,manual,False,True
"вроде достаточно мерча, незнаю что не хватает. Думаю больше кейсов на выбор и призовых было бы лучше",ru,,1.0,False,,ru,manual,False,True
если щас милан выбивает джекпот то 7 минут,ru,,1.0,False,,kz,manual,False,True
29.59 ға децін болып қалармыз,kz,,1.0,False,,kz,manual,True,True
В перчатках ток если болячки на руках,ru,,1.0,False,,ru,manual,False,True
Я сделал кружочек справа снизу с лицом,ru,,1.0,False,,ru,manual,False,True
"Ребят, а в коде просто оставить место для ввода апи, и они сами свой апи ставят? Просто особо не щарю",ru,,1.0,False,,ru,manual,False,True
"осталось 2 часа, я только написал парочку смарт контрактов. остался фронт....",ru,,1.0,False,,ru,manual,False,True
Сам знаеш можно на 3 языках,ru,,1.0,False,,ru,manual,False,True
Соляна еще идет в айту?,ru,,1.0,False,,ru,manual,False,True
ребята мерч берды ма? если дали плс скиньте,mixed,,1.0,False,,kz,manual,False,True
Имеет ли смысл прийти на солану с опозданием? Типо 4-5 часов после регистрации? Или не впустят?,ru,,1.0,False,,ru,manual,False,True
в этот раз без участия одной устькаманкой команды,ru,,1.0,False,,ru,manual,False,True
Почему имя 3 **сокомандника продублировалась моим именем? У всех так?**,ru,,1.0,False,,ru,manual,False,True
Описание перед хакатоном это тизер) на самом Хакатоне будут полные задачи,ru,,1.0,False,,ru,manual,False,True
Кароч родя айтады қай жерде не жасау керек екенің,kz,,1.0,False,,kz,manual,True,True
"Так и пришла, так и закончила универ",ru,,1.0,False,,ru,manual,False,True
Астана Магистрант 107к в месяц,ru,,1.0,False,,ru,manual,False,True
"Всем привет, кто знает аккаунт в Linkedln Decentra?",ru,,1.0,False,,ru,manual,False,True
"Если в коллективе есть хотя бы один воздухан, можно не волноваться",ru,,1.0,False,,ru,manual,False,True
"Дело вообще не в возрасте, можно всё и до и после 18.",ru,,1.0,False,,ru,manual,False,True
Ты дружок бы вообще сегодня ничего не писал. Твои сообщения особенно долго чистил… В бан пойдешь ,ru,,1.0,False,,ru,manual,False,True
Где мой сертификат за участие,ru,,1.0,False,,ru,manual,False,True
Если учитывать насколько глубокие знания нужны для такого масштаба разработки вы минимум senior,ru,,1.0,False,,ru,manual,False,True
спонсоров нашли которые буквально месяц назад делали нормальный геймджем по всем правилам,ru,,1.0,False,,ru,manual,False,True
"Все кароче. Хакатона не будет, Санжар все деньги сейчас скинет мне и я уехжаю из страны",ru,,1.0,False,,ru,manual,False,True
Можно узнать на счет смены трека?,ru,,1.0,False,,ru,manual,False,True
щас один стартап залетел тоже мини апп делают,ru,,1.0,False,,ru,manual,False,True
"Согласен, чисто как помощь испольховать",ru,,1.0,False,,ru,manual,False,True
Короче в целом может быть хуже время покажет,ru,,1.0,False,,ru,manual,False,True
"Если есть то много нельзя
Иначе поломаешь колени позвоночник и т д",ru,,1.0,False,,ru,manual,False,True
"В общем возможно ещё не все потеряно, попробуй отыграться",ru,,1.0,False,,ru,manual,False,True
как приедет в след раз,ru,,1.0,False,,ru,manual,False,True
Стоимость обучения в Гарварде 83к долларов,ru,,1.0,False,,ru,manual,False,True
быть им и работать на бэйтс,ru,,1.0,False,,ru,manual,False,True
джиги у кого нибудь есть Яндекс станция? для чего прикольного его вообще можно заюзать кроме музыки,ru,,1.0,False,,ru,manual,False,True
ох наконец то крутое общение пошло в чате ,ru,,1.0,False,,ru,manual,False,True
"Интернет герои сколько человек в вашей команде ?
Такой фронт вряд-ли успеешь сделать за 2 дня",ru,,1.0,False,,ru,manual,False,True
"Я чет не припомню
Т к тоже хотел на пайтоне писать, а там оказывается нельзя вроде
Хз не помню",ru,,1.0,False,,ru,manual,False,True
"Вот вопрос такой самое важное думаю

Мерч будет тем кто прошел? Пожалуйста…",ru,,1.0,False,,ru,manual,False,True
Я себе серые взял ,ru,,1.0,False,,ru,manual,False,True
"ну неге сен солай айтасың, ну негее",kz,,1.0,False,,kz,manual,True,True
"переводчик дурыс аудармапты,орысша сойли бериниз",kz,,1.0,False,,kz,manual,False,True
Порекомендовал бы лучше Назарбаев университет,ru,,1.0,False,,ru,manual,False,True
Везде где я работал документация говно,ru,,1.0,False,,ru,manual,False,True
чую модеры ругаться будут за ссылку,ru,,1.0,False,,ru,manual,False,True
от даты окончания + месяц,ru,,1.0,False,,ru,manual,False,True
"сейм,3 рет жазылдым  ,3еуінде де ешкім болған жоқ,ai кейс",kz,,1.0,False,,kz,manual,True,True
"От интереса можно все что угодно писать. Просто без иллюзий, что он реально будет где-то использоваться. И можно забросить его хоть завтра.",ru,,1.0,False,,ru,manual,False,True
"И это. Именно что графический движок, а не библиотеку",ru,,1.0,False,,ru,manual,False,True
"Можно повторно заполнить форму, если сделал ошибку?",ru,,1.0,False,,kz,manual,False,True
"Бабок не дадут, денег тоже",ru,,1.0,False,,ru,manual,False,True
ну не так все плохо,ru,,1.0,False,,ru,manual,False,True
Я смотрю там в 1 и во 2 задании миниаппс,ru,,1.0,False,,ru,manual,False,True
Насчёт реакции на действия игрока..,ru,,1.0,False,,ru,manual,False,True
"Есть, тот кто плохо рисуют",ru,,1.0,False,,ru,manual,False,True
"У меня тоже есть(было на старом,уже мертвом телефоне) что-то типо музыки,сочинил я его вообще без музыкальных знаний (я даже не знаю что такое ноты)",ru,,1.0,False,,ru,manual,False,True
Я сегодня вывела денег из догс,ru,,1.0,False,,ru,manual,False,True
Какая у тебя оценка по инфе,ru,,1.0,False,,ru,manual,False,True
Конспектирование это тоже отчасти учеба,ru,,1.0,False,,ru,manual,False,True
еще говорят теперь раньше 4 нельзя возвращаться в общагу,ru,,1.0,False,,ru,manual,False,True
"Мен 8 сынып оқығанда екі 12 сыныптың баласы осы өлеңдерді жаңа жылдық баллда орындап едіңдер, қандай тамаша! Іске сәт, ағатай!",kz,,1.0,False,,kz,manual,True,True
"вот мечта по идее, но вообще ноль скиллов",ru,,1.0,False,,ru,manual,False,True
білмедім өзім А алған болатынмын оқылым бөлімінде,kz,,1.0,False,,kz,manual,True,True
"мб только 9 класс, мб и 9 и 10, уже не помню",ru,,1.0,False,,ru,manual,False,True
Бүгін КБО ға қатысқандар қалайсыңдар?,kz,,1.0,False,,kz,manual,True,True
"мне нужны фулл стак , фронтенд и бекенд девелоперы",ru,,1.0,False,,ru,manual,False,True
и заводчане и официанты и строители,ru,,1.0,False,,ru,manual,False,True
ниш хакатоннын жигиттеры олимпиадник па,kz,,1.0,False,,kz,manual,False,True
Ким старт басады сол плохой,mixed,,1.0,False,,kz,manual,False,True
мен ещё билесинба кайда турам,mixed,,1.0,False,,kz,manual,False,True
Надеюсь тебя отпускают и без проблем доберешься,ru,,1.0,False,,ru,manual,False,True
"Әрине оның барлығы дұрыс, бірақ тағыда бір ақпарат көзі бар шығар?",kz,,1.0,False,,kz,manual,True,True
называют потому что это твои профильные,ru,,1.0,False,,ru,manual,False,True
a level и ap exams могут быть равноценны?,ru,,1.0,False,,ru,manual,False,True
сетевой 8 сыныптарға болады ма?,kz,,1.0,False,,kz,manual,True,True
ребят можете подсказать как высчитать gpa,ru,,1.0,False,,ru,manual,False,True
"Наполеон Хилл - Думай и Богатей, Богатый папа бедный папа (4 раза) , знаком с книгами Брайана Трейси",ru,,1.0,False,,ru,manual,False,True
Отменили якобы из за погоды во время январских,ru,,1.0,False,,ru,manual,False,True
"Продаешь такие же курсы как стать миллионером и все, изи деньги",ru,,1.0,False,,ru,manual,False,True
"Про холокост еще почитать можно, все таки немаловажная тема тоже",ru,,1.0,False,,ru,manual,False,True
"я не знаю, я собираюсь выбрать химбио, оно мне больше по душе",ru,,1.0,False,,ru,manual,False,True
киналганша с химбио лучше кутылка физинфомен,mixed,,1.0,False,,ru,manual,False,True
Кто-то уже создает это помимо тебя кст,ru,,1.0,False,,ru,manual,False,True
"Универді әлі тандаған жоқпын, бүгін түні бойы направление қарадым",kz,,1.0,False,,kz,manual,True,True
я летом на пле и на наге играл для ммров,ru,,1.0,False,,ru,manual,False,True
"Заказ тез келді, магазин жақсы екен.",kz,,1.0,False,,kz,manual,True,True
"Отличный телефон: быстрый, качественная камера, хорошо держит заряд. Удобный и надёжный, полностью оправдал ожидания.",ru,,1.0,False,,ru,manual,False,True
"Гарышкер дүкеніне көп рақмет. Бүгін 1і ешқандай магазин істемейді екен. Сыйлыққа алып едім, бүгін жеткізіп берді. Сатушы өте сыпайы.",kz,,1.0,False,,kz,manual,True,True
