text,language,label,lingua_label
Саммит бітті енді доллар өседі,kaz,,mixed
"Маулен Әшімбаевтің айтуынша, бұл екі халықтың рухани байланысының символы.",kaz,,mixed
Махтумкули Фраги 300 жылдық мерейтойы түркі әлемінің маңызды оқиғасы.,kaz,,mixed
Махтумкули Фраги ескерткіші екі елдің ортақ мәдениет пен тарихын көрсетеді.,kaz,,mixed
"2024 жыл Махтумкули Фраги жылы болып жарияланды, бұл ЮНЕСКО тізіміне енген мерейтой.",kaz,,mixed
Маулен Әшімбаев пен Гурбангулы Бердымухамедов қатысқан бұл шара қазақ-түркімен достығын нығайтады.,kaz,,mixed
"Махтумкули Фраги - түркі әлемінің ұлы ақыны, оның 300 жылдық мерейтойы ерекше атап өтілуде. Астанада оның ескерткіші ашылуы екі елдің рухани байланысын күшейтеді.",kaz,,mixed
Саммит жоғары деңгейде өтті деп сенеміз.,kaz,,mixed
"ШОС пен БҰҰ ынтымақтастығының 20 жылдығына орай біздің әлемдік бірлік, келісім және даму туралы бастамамызды қолдау үшін БҰҰ Бас ассамблеясының қарарын қабылдауды ұсынамын.",kaz,,mixed
"Ұйымның өзінде реформа жүргізіліп жатыр. Әйтсе де бұл оңай шаруа емес. ШЫҰ халықаралық аренада лайықты беделге ие болды. Менің ойымша, бұл – ең табысты халықаралық ұйымдардың бірі. Сонымен қатар бұл – демократиялық сипаттағы ұйым, яғни барлық мемлекеттің теңдік қағидаты сақталады.",kaz,,mixed
Шанхай ынтымақтастық ұйымының кеңеюі мен ШОС+ форматы ұйымның халықаралық ықпалын арттырады.,kaz,,mixed
Токаевтың бастамасымен ұйымдастырылған бұл саммит ШОС-тың болашағын жарқын етеді деп сенемін.,kaz,,mixed
"Бұл кездесу ШОС+ форматындағы алғашқы қадам, ол ұйымның болашағына үлкен әсер етеді.",kaz,,mixed
ШОС+ форматы арқылы ұйымның ықпалы мен ауқымы кеңейеді.,kaz,,mixed
Бұл саммит ШОС-тың дамуындағы жаңа белесті білдіреді.,kaz,,mixed
Қазақстанның ШОС+ форматында алғаш рет ұйымдастырылған саммиті халықаралық қауымдастықтың назарын аударды.,kaz,,mixed
Шанхай ынтымақтастық ұйымының кеңеюі мен ШОС+ форматының енгізілуі ұйымның болашағын жарқын етеді.,kaz,,mixed
Токаевтың ШОС+ саммитін бастау сөзі үлкен тарихи мәнге ие. Бұл кездесу ШОС-тың жаңа кезеңіне бастау береді деп сенемін.,kaz,,mixed
"Ұйымның өзінде реформа жүргізіліп жатыр. Әйтсе де бұл оңай шаруа емес. ШЫҰ халықаралық аренада лайықты беделге ие болды. Менің ойымша, бұл – ең табысты халықаралық ұйымдардың бірі. Сонымен қатар бұл – демократиялық сипаттағы ұйым, яғни барлық мемлекеттің теңдік қағидаты сақталады.",kaz,,mixed
Нұрлан Ермекбаевтың ШОС бас хатшысы болып тағайындалуы еліміздің дипломатиялық жетістігі.,kaz,,mixed
Ермекбаевтың ШОС басшылығындағы тәжірибесі ұйымның тиімділігін арттыруға ықпал етеді деп сенеміз.,kaz,,mixed
ШОС саммиті еліміздің халықаралық аренада маңызды орын алатынын тағы да дәлелдеді.,kaz,,mixed
Бұл саммит Қазақстанның сыртқы саяси бастамаларының тиімділігін көрсетті.,kaz,,mixed
Қазақстанның дипломатиясы бұл саммит арқылы әлемдік деңгейде жоғары бағаланды.,kaz,,mixed
ШОС саммитінің табысты өтуі Қазақстанның халықаралық аренадағы рөлін күшейтті.,kaz,,mixed
Бұл саммит Қазақстанның жаһандық деңгейдегі ықпалын арттыруға мүмкіндік береді.,kaz,,mixed
"Бұл шараның Қазақстан үшін маңызы зор, себебі ол елдің бейбітшілік пен ынтымақтастықты нығайтудағы рөлін көрсетті.",kaz,,mixed
ШОС саммитінің Астанада өтуі еліміздің халықаралық қатынастардағы орнын нығайтуға септігін тигізді.,kaz,,mixed
"Мирас Жиенбаевтың айтуынша, бұл саммит Қазақстанның дипломатиялық күш-жігерінің триумфы болып табылады және еліміздің халықаралық аренадағы беделін арттырды.",kaz,,mixed
"Қазақстанның ШОС+ форматындағы кең коалиция құру қабілеті айқындалды, бұл оның сыртқы саяси серіктестерімен байланыстарын кеңейтуге мүмкіндік берді.",kaz,,mixed
"Қазақстанның дипломатиясы үшін ШОС саммиті үлкен жетістік деп санауымызға бірнеше себеп бар. Біріншіден, жаһандық келіспеушіліктер жағдайында Қазақстан әртүрлі серіктестерді бір үстел басына жинай алды.",kaz,,mixed
Эрдоган мен біздің ел басшысының қарым-қатынасы жақсы екенін осы жерден-ақ көруге болады,kaz,,mixed
Саммитке арнайы келген басшылардың біздің елмен ынтымақтастығы мол екенін көрсетеді. Достықтарымыз мәңгілік болғай,kaz,,mixed
ШОС+ саммитінің маңызы зор. Бұл Қазақстанның халықаралық аренадағы беделін арттырады.,kaz,,mixed
Саммит барысында талқыланатын мәселелер біздің елдеріміздің арасындағы байланыстарды нығайтуға ықпал етеді. Бұл Қазақстанның халықаралық қауымдастықтағы рөлін күшейтеді.,kaz,,mixed
Эрдоганның сапары ШОС+ саммитінің маңыздылығын көрсетеді. Бұл Қазақстанның халықаралық аренадағы беделін арттырады.,kaz,,mixed
Эрдоганның сапары ШОС+ форматындағы саммиттің маңыздылығын арттырады. Қазақстанның халықаралық аренадағы рөлі арта түседі.,kaz,,mixed
"Эрдоганның Қазақстанға келуі - біздің ел үшін үлкен мәртебе. Бұл сапар ШОС+ форматындағы саммиттің маңыздылығын көрсетеді. Саммит барысында маңызды мәселелер талқыланып, әртүрлі елдер арасындағы ынтымақтастық нығаяды деп күтілуде.",kaz,,mixed
ШЫҰ + саммитінің бұл кеңейтілген форматы аймақ пен халықаралық ынтымақтастық үшін маңызды оқиға болуға уәде береді. Қосымша елдер көшбасшылары мен халықаралық ұйымдар өкілдерінің қатысуы экономикадан қауіпсіздікке дейінгі түрлі салалардағы көпжақты диалог пен ынтымақтастықтың маңыздылығын атап көрсетеді,kaz,,mixed
ШОС елдері арасындағы байланысты нығайту үшін маңызды қадамдар жасалды.,kaz,,mixed
Болашаққа деген оптимизм ШОС елдерінің ынтымақтастығын нығайтуға негіз болады.,kaz,,mixed
ШОС саммитінде талқыланған мәселелердің кең ауқымы біздің ұйымның болашақ дамуына үлкен серпін береді.,kaz,,mixed
ШОС саммиті еліміздің халықаралық деңгейдегі рөлін көрсетеді. Журналистердің көпшілігі бұл оқиғаның маңыздылығын арттырады.,kaz,,mixed
ШОС саммитінің Астанада өткізілуі еліміздің халықаралық аренадағы рөлін көрсетеді. Журналистердің көптеп қатысуы бұл оқиғаның маңыздылығын арттырады.,kaz,,mixed
ШОС саммиті біздің еліміз үшін үлкен мәртебе. Журналистердің көпшілігі Қазақстанды әлемге танытуға көмектеседі.,kaz,,mixed
700-ден астам шетелдік журналистердің Астанадағы ШОС саммитіне аккредитациядан өтуі өте маңызды оқиға. Бұл біздің еліміздің халықаралық деңгейдегі рөлін көрсетеді.,kaz,,mixed
"Беларусь екі жыл бойы бақылап, ШЫҰ-ға кіруі дұрыс шешім екенін түсінген",kaz,,mixed
Беларусь осы уақытқа дейін тек бақылаушы болып келді. Енді ұйымға кіруді шешті. Демек ШЫҰ пайдасы мол екенін түсінген ғой,kaz,,mixed
"""Беларусь әрқашан ұлы державалардың жаһандық үстемдігі мен шағын елдердің шектеулі мүмкіндіктері арасындағы тепе-теңдікті сақтауға ұмтылды. Еуропадағы бағыттың тарылуынан кейін Беларусь Азия аймағындағы келешекке байланысты белсенділік танытты. Мұнда ол ШЫҰ кеңістігіндегі экономикалық интеграцияны одан әрі жетілдіруге бірінші басымдық береді",kaz,,mixed
Қазақстан мен Беларусь арасындағы ынтымақтастықты арттыру біздің елдеріміздің болашағы үшін маңызды. ШОС аясындағы ынтымақтастықты нығайту арқылы біз ортақ мақсаттарға қол жеткіземіз деп сенемін.,kaz,,mixed
Беларусьтің ШОС-қа мүшелікке қабылдануы Қазақстан мен Беларусь арасындағы экономикалық және мәдени байланыстарды нығайтады. Бұл қадам барлық мүше мемлекеттер үшін маңызды.,kaz,,mixed
Қазақстан мен Беларусь арасындағы өзара қарым-қатынастардың нығаюы біздің елдеріміздің болашағы үшін маңызды. ШОС аясындағы ынтымақтастықты арттыру арқылы біз ортақ мақсаттарға қол жеткіземіз деп сенемін.,kaz,,mixed
Бұл қадам Қазақстан мен Беларусь арасындағы ынтымақтастықты одан әрі нығайтуға ықпал етеді. Екі елдің достастығы мен экономикалық байланыстарының артуы барлық мүше мемлекеттер үшін пайдалы болмақ.,kaz,,mixed
"Беларусьтің ШОС-қа толық мүшелікке қабылдануы елдің ұйымға қосқан үлесін арттырады. Бұл қадамның маңызы зор, себебі Беларусь - толықтай еуропалық мемлекет. Осы уақытқа дейін ШОС-қа негізінен азиялық елдер басымдық беріп келді. Енді Беларусьтың мүшелігі ұйымның еуропалық құрамдасын күшейтіп, бүкіл Еуразияны қамтуға көмектеседі деп сенемін.",kaz,,mixed
ШОС-тың потенциалы орасан зор және біз бұл ұйымның одан әрі дамуын қолдаймыз. Ұйымның болашағы өте жарқын және біз оның даму жолын қолдаймыз.,kaz,,mixed
Токаевтың сөздері ұйымның жаңа мазмұнмен толығатынына сенімділік береді. Бұл платформа әртүрлі елдердің мүдделерін бірдей ескеретін бірегей орын болып табылады.,kaz,,mixed
Беларусь мемлекеті де ШЫҰ-ның мемлекеттеріне пайдалы жақтарын ескеріп кіріп отыр,kaz,,mixed
"Екі жақтағы байланыстың қандай бағытта дамып жатқандығы, және бұл кезеңдердегі екі көршілес мемлекеттердің тең аралық дипломатиялық байланыстан, бірте-бірте үлкен бір экономикалық жағынан, әлеуметтік жағынан, бүгінгі таңдағы саяси модернизация процессімен, электронды үкімет құрумен қоса өзекті мәселелер қарастырады. ШЫҰ-ның әлемдік аренадағы перспективасы өте жоғары. Және бұдан біз үлкен үміт күтеміз.",kaz,,mixed
"Дайындықтың жоғары деңгейде болғаны көрініп тұр. Барлық алға қойған мақсаттар орындала берсін! Саммит жаксы өтіп, жаксы жаңалықтар бола берсін.",kaz,,mixed
"Екі жақтағы байланыстың қандай бағытта дамып жатқандығы, және бұл кезеңдердегі екі көршілес мемлекеттердің тең аралық дипломатиялық байланыстан, бірте-бірте үлкен бір экономикалық жағынан, әлеуметтік жағынан, бүгінгі таңдағы саяси модернизация процессімен, электронды үкімет құрумен қоса өзекті мәселелер қарастырады. ШЫҰ-ның әлемдік аренадағы перспективасы өте жоғары. Және бұдан біз үлкен үміт күтеміз.",kaz,,mixed
"Дайындықтың жоғары деңгейде болғаны көрініп тұр. Барлық алға қойған мақсаттар орындала берсін! Саммит жаксы өтіп, жаксы жаңалықтар бола берсін.",kaz,,mixed
Ия біздің елімізде Беларусь онимдери сураныска ие,kaz,,mixed
"Бұл қадам ШОС құрамындағы елдер арасындағы саяси, экономикалық және мәдени байланыстарды нығайтуға ықпал етеді.",kaz,,mixed
"Қазақстан мен Беларусь арасындағы достық қарым-қатынастар нығайып, жаңа экономикалық мүмкіндіктер ашылады.",kaz,,mixed
ШОС құрамындағы Беларусьтің болуы ұйымның халықаралық деңгейдегі беделін арттырады.,kaz,,mixed
Беларусь пен ШОС арасындағы ынтымақтастық аймақтық қауіпсіздік пен тұрақтылықты қамтамасыз етуге бағытталған маңызды қадам болып табылады.,kaz,,mixed
ШОС құрамына Беларусьтің қосылуы ұйымның геосаяси және экономикалық маңыздылығын арттырады.,kaz,,mixed
"Қазақстан мен Беларусь арасындағы қарым-қатынастар жаңа деңгейге көтеріліп, екіжақты ынтымақтастық артады деп үміттенеміз.",kaz,,mixed
"Беларусьтің ШОС-қа ресми түрде мүше болғаны туралы жаңалықтар қуантады. Бұл қадам Беларусь пен ұйым арасындағы қарым-қатынастарды нығайтуға, сауда-экономикалық байланыстарды кеңейтуге, аймақтық тұрақтылықты қамтамасыз етуге мүмкіндік береді.",kaz,,mixed
"Барлығы ойдағыдай өтсін, екі күннің бірінде өтіп жатқан дүние емес, елімізді жаңа деңгейге шығаратын саммит",kaz,,mixed
Саммит басталайын деп жатқан сияқты ғой,kaz,,mixed
Еліміз бұйырса саммитті жоғары деңгейде абыройлы түрде аман есен өткізіп алсын,kaz,,mixed
"Саммит жақсы өтіп, аман-есен елдеріне қайтсын. Солардың арқасында 2 күн демалыс беріп, рахаттанып үйде жатырмыз",kaz,,mixed
"Жұма күні Иранда президенттің мұрагерін таңдайтындықтан, атқарушы Мохбер келді",kaz,,mixed
Еліміз бұйырса саммитті жоғары деңгейде абыройлы түрде аман есен өткізіп алсын,kaz,,mixed
"Василий біздің ,Қазақстанның тойы .",kaz,,mixed
Бүгін еще жұмыс онлайн болып бір үйде демалып қалдық,kaz,,mixed
"Видеодан ақ көрініп тұрған шығар, қалай атмосферно болғаны",kaz,,mixed
"Арнайы салют көруге барған едік, өкінбедік",kaz,,mixed
Катар Қазақстанның араб әлеміндегі маңызды серіктесі болып табылады.,kaz,,mixed
"Шейх Тамим бен Хамад Аль Тани Қазақстанға үлкен құрмет көрсетіп, екі ел арасындағы байланысты тереңдетуге ниетті.",kaz,,mixed
Катар мен Қазақстан арасындағы сауда көлемін 500 миллион долларға жеткізу мақсат етілген.,kaz,,mixed
Әзербайжан басшысы Токаевқа Әзербайжан мен Армения арасындағы келіссөздерге көмегі үшін алғысын білдірді.,kaz,,mixed
"Екі жақтағы байланыстың қандай бағытта дамып жатқандығы, және бұл кезеңдердегі екі көршілес мемлекеттердің тең аралық дипломатиялық байланыстан, бірте-бірте үлкен бір экономикалық жағынан, әлеуметтік жағынан, бүгінгі таңдағы саяси модернизация процессімен, электронды үкімет құрумен қоса өзекті мәселелер қарастырады. ШЫҰ-ның әлемдік аренадағы перспективасы өте жоғары. Және бұдан біз үлкен үміт күтеміз",kaz,,mixed
Мы сына назвали Ердоған . Осы кісі сияқты әділ болсын деп ,kaz,,mixed
"Бектенов красавчик, бәрін абыройлы түрде күтіп алып жатыр ",kaz,,mixed
ШОС саммиті аясында жаңа келісімдер мен жобалар талқыланады.,kaz,,mixed
ШОС саммиті аясында маңызды мәселелер талқыланатын болады.,kaz,,mixed
"молодец, бәрін күшті қарсы алып жатыр",kaz,,mixed
Пекин - Қазақстанның басты сауда серіктестерінің бірі және маңызды инвесторлардың қатарында.,kaz,,mixed
ШОСта опыты бар Таджикстанмен жақсы өтсе екен,kaz,,mixed
"Токаев пен Си Цзиньпиннің кездесуінде маңызды межпартийных, межгосударственных, межведомственных және коммерциялық келісімдерге қол қойылды.",kaz,,mixed
Токаев пен Си Цзиньпиннің бірлескен мәлімдемеге қол қоюы екі елдің стратегиялық әріптестігін нығайтуға бағытталған.,kaz,,mixed
"Біз ұлттық мүддені қорғауды, барлық мүдделі мем­лекетпен өзара тиімді ынтымақтастықты ны­ғайтуды көздейтін, халықаралық бейбітшілік пен қауіпсіздікті қамтамасыз ететін сыртқы сая­си бағытты жалғастыра береміз.",kaz,,mixed
Бозумбаевтың қатысы қанша ол тек күтип алды. Көрініп тұр жасанды коментарийлер екенін,kaz,,mixed
Сәттілік тілеймізАктивизация культурно-гуманитарных контактов также подчеркивает всесторонний характер отношений между Казахстаном и Китаем,kaz,,mixed
"Елдеріміздің арасындағы достық, серіктестік қарым қатынас дами берсін ",kaz,,mixed
Олардың ойларын тыңдай да білу керкк,kaz,,mixed
"Қытай – біз үшін тату көрші ғана емес, жақын досымыз әрі уақыт тезінен өткен сенімді серіктесіміз. Біз ортақ тарихтың, тату көршілік қатынастардың және өзара қолдаудың мызғымас құндылықтарына сүйене отырып, шын мәнінде үлгі етерлік мемлекетаралық қатынасты жолға қойдық. Жылдан-жылға өзара байланыстарымыздың мазмұны байып келед",kaz,,mixed
Екі ел арасындағы стратегиялық серіктестік және ұзақ мерзімді перспективада қарым-қатынастарды нығайту маңызды қадам болып табылады. Қытай әрқашан Қазақстанның сенімді серіктесі болады.,kaz,,mixed
Қытай-қазақ байланыстарын қамтамасыз етуде біздің ерік-жігеріміз бен ұстанымымыз өзгермейді және конъюнктуралық ықпалға ұшырамайды,kaz,,mixed
Қытай Қазақстанмен арадағы қарым-қатынасты әрдайым стратегиялық тұрғыдан  ұзақмерзімді перспектива деңгейінде,kaz,,mixed
Қытай Қазақстанмен арадағы қарым-қатынасты әрдайым стратегиялық тұрғыдан және ұзақмерзімді перспектива деңгейінде екені белгілі,kaz,,mixed
Гутерриштің Қазақстанға келуі саммитке деген жоғары деңгейдегі қызығушылықты көрсетеді. Бұл Қазақстанның халықаралық аренадағы рөлін күшейтеді. Привет Татьяне!,kaz,,mixed
ШОС саммиті аймақтық тұрақтылық пен қауіпсіздікті қамтамасыз етуге бағытталған. Гутерриш пен басқа да қатысушылардың келуі бұл шараның маңыздылығын көрсетеді,kaz,,mixed
ООН басшысының сапары саммиттің жоғары деңгейде өтуін қамтамасыз етеді. Бұл шара Қазақстанның халықаралық рөлін күшейтеді.,kaz,,mixed
Антониу Гутерриштің келуі Қазақстанның халықаралық аренадағы беделін күшейтеді. Бұл саммит аймақтық тұрақтылық пен қауіпсіздік үшін маңызды қадам болады.,kaz,,mixed
Си Цзиньпиннің сапары Қазақстанның халықаралық аренадағы рөлін күшейтеді. Бұл кездесу елдер арасындағы экономикалық және саяси байланыстарды дамыту үшін маңызды платформа болып табылады.,kaz,,mixed
ШОС саммитіне Ухнаагийн Хурэлсухтың қатысуы халықаралық қатынастарды нығайтуға және маңызды шешімдер қабылдауға мүмкіндік береді.,kaz,,mixed
"ШОС саммитінде маңызды мәселелер талқыланып, елдер арасындағы өзара түсіністік пен ынтымақтастықты арттырады.",kaz,,mixed
Бұл кездесу елдер арасындағы экономикалық және саяси байланыстарды дамыту үшін маңызды платформа болып табылады.,kaz,,mixed
ШОС саммитіне қатысу Монғолия үшін аймақтық қауіпсіздік пен тұрақтылықты қамтамасыз етуге бағытталған маңызды қадам.,kaz,,mixed
Екі лидер де ынтымақтастықтың жаңа кезеңін бастауға дайын екендіктерін білдірді.,kaz,,mixed
"Нұрсұлтан атамыздың арқасында  концерт, отшашу тамашалайды екенсіздер Астаналықтар. Жасы құтты болсын!",kaz,,mixed
"Салют атуға штраф бар еді ғой,  әлде оны алып тастады ма?!",kaz,,mixed
Халықтың бос уақытын тиімді өткізуге бағытталған шаралар маңызды.,kaz,,mixed
Астана күні мен ШОС саммиті аясында ұйымдастырылған шаралар үлкен маңызға ие.,kaz,,mixed
Ботаникалық бақтағы салют ерекше әсер қалдыратыны сөзсіз.,kaz,,mixed
"Салют кештің көркін ашады, бұл қала тұрғындары үшін тамаша мүмкіндік.",kaz,,mixed
"Кездесу екі жаққа да тиімді болсын . Бұл біз үшін әлем алдында үлкен бедел , біздің елдің келешегі зор екеніне сенеміз . Қазағым қолдайық , іске сәт !",kaz,,mixed
Сапар барысында энергетика және инфрақұрылым салаларында маңызды жобалар талқыланады,kaz,,mixed
ШОС саммитіне қатысу аймақтық ынтымақтастықты арттырады,kaz,,mixed
Саммит ойдағыдай өтсе екен енді,kaz,,mixed
"қауіпсіздік ең бірінші орында, саммит өте жоғары деңгейде өтеді деп ойлаймын",kaz,,mixed
"Тәжірибиесі мол, жауапкершілігі жоғары жандардың бірі",kaz,,mixed
"Осы тренировка қәуіпті, дұрыстап ұшса екен",kaz,,mixed
Кульгиновымыз қайда  что-то начинаю скучать ,kaz,,mixed
"Таза жүрген журналист екен. Дәрет алып, Құдайын ұмытпай. Тек қана алға Светлана!",kaz,,mixed
Бұл келісім туризм саласына да оң әсерін тигізеді,kaz,,mixed
"Қазақстандағы вандализммен байланыс­ты негізгі проблемалар – қоғамдық сана мен білімнің жоқтығы. Қоғамдық кеңістіктер мен ортақ меншіктің маңыздылығын түсінбеу, салдарынан адамдардың қоршаған орта мен қала нысандарын бағаламауына және оларға қамқорлық жасамауына дейін апарады. Қоғамдық орындарда тиімді мониторинг пен қадағалаудың жоқтығы вандализм әрекеттерінің көбеюіне әкеледі. Әлеуметтік-экономикалық мәселелер де маңызды рөл атқарады.",kaz,,mixed
"Ғимараттарға, тарихи-мә­де­ни орындарға сурет салып кететіндер көп. Өз атын әр жерге қайталап жаза беретіндер де аз емес. Сондай-ақ түнде бетпер­де киіп, рұқсат етілмеген жер­лерге барып сурет салып, по­лиция қызметкерлерінен қашып, содан ерекше адреналин ала­тындар да бар. Бұл – таза жа­байылықтың, мәдениеттің төмендігінің көрінісі, анық вандализм.",kaz,,mixed
"вандализм актілері, қоғамдық және же­ке мүлікті бүлдіргені үшін жаза қатаңдатылды. «Мүлдем төз­беушілік» қағидатын іске асы­ру аясында қоғамдық орын­дар­да әдепсіз сөздер айтып, қор­лау, ғимараттар мен өзге де құрылыстарды, қоғамдық орын­дарға нұқсан келтіру және қоғамдық тәртіп пен азамат­тардың тыныштығын бұзатын басқа да ұқсас әрекеттерге әкімшілік жауапкершілік қарастырылған",kaz,,mixed
"Қолдайыз , өте дұрыс , тәртіп болу керек . Заңсыз қару жарақ , наркотик тасығандарды ауыздықтау қажет . Халқымыз алаңсыз ұйықтайды .",kaz,,mixed
Масс медианың жұмысының сапасын арттыратын заңдар екен,kaz,,mixed
Қай бір халыққа жақсы болсын деп ойлап жүр... Атқамінерлер тонировканың артына жасырыңғысы келгесін лазейка іздеп жатырғо,kaz,,mixed
"Қызықсыз,келемін дегенмен балиғатқа толған адам ,не артынан бару керек пе еді және биштің иттігін ойламаған да шығар,биш есі ауысқан,наркоман тірлігін істейді деп ойламаған да шығар",kaz,,mixed
"Шақырса бір мәселелер бар шығар, кореміз енді. Хабарын айтады ғой явно",kaz,,mixed
"Бала көп дүниеге келетін өңірлерде қартаю индексі төмен. Яғни, демография мәселесіне қатты көңіл бөлу керек",kaz,,mixed
"ОБСЕ-мен ынтымақтастық қауіпсіздік мақсаттарына жетуге көмектеседі, сол себепті оны нығайту қажет",kaz,,mixed
"Қазақстан мен ОБСЕ бірге үлкен нәтижелерге қол жеткізе алады, бұл аймақтың дамуына ықпал етеді",kaz,,mixed
"ОБСЕ-мен бірлескен жұмыс барлық елдерге пайда әкеледі, әсіресе қауіпсіздік пен ынтымақтастық саласында",kaz,,mixed
"ОБСЕ аймақта тұрақтылықты қолдауда маңызды рөл атқарады, сол себепті оның жұмысына қолдау көрсету қажет",kaz,,mixed
"Қазақстанның ОБСЕ-мен тығыз ынтымақтастығын қолдаймын, өйткені бұл аймақтағы қауіпсіздік пен тұрақтылықты қамтамасыз етуге көмектеседі",kaz,,mixed
екіжақты қарым-қатынасты нығайтуға және Қазақстан мен Мальта байланыстарына тың серпін береді деп ойлаймын,kaz,,mixed
Есітуім бойынша қаржыландыру болмаған сосын жабылған.Ұлттық каналға ақша жоқ шетел каналына ақша бар.Бұны қалай тусинемиз сонда.,kaz,,mixed
"Барлық сот жүйесінің қызметкерлеріне зор денсаулық, табыс және әділдік тілеймін",kaz,,mixed
Суд - әділдіктің кепілі және азаматтардың құқықтары мен бостандықтарын қорғаудың негізі,kaz,,mixed
"Сот қызметкерлері, кәсіби мерекелеріңізбен шын жүректен құттықтаймын! Еңбектеріңіз жемісті болсын",kaz,,mixed
"Иии тууут “Атын шықпаса , жер өрте”!!!",kaz,,mixed
"Қазақстандық полиция күні қарсаңында еңбектеріңіз үшін алғыс білдіремін! Баршаңызға абыройлы қызмет және зор денсаулық, отбасыларыңызға амандық, ел тыныштығын тілеймін!",kaz,,mixed
Ай бул Америка емес ко КТЖ 2 нин бери ап пак болып кутылып кетип  2 жылдык ақшасын алып шалқып жүрген жокпа? Сотталган адам турмедегинин бари 100% КІНӘСІ ЕМЕСПІЗ ДЕ МЕЙМЕ. ЖЕЛ ТУРМАСА КАМЫСТЫН БАСЫ КОЗГАЛМАЙДЫ ГО? КАСКА КАЗАК.,kaz,,mixed
Сот процесінің дұрыс өтуі үшін өзгерістер енгізгені жақсы әсер етер,kaz,,mixed
"Айдос өліп қалсын, ешкімге керек емес, әйелі наоборот куанып видео шыгарып отыр",kaz,,mixed
"Журналистер үшін қосымша құқықтық кепілдіктер белгіленген. «Журналистің ерекше мәртебесі» деген ұғым енгізілді. Яғни, журналистің құқықтары мен бостандықтарының қорғалуын, олардың ақпарат іздеу, сұрату, алу және тарату кезіндегі, сондай-ақ «Масс-медиа туралы» Заңда белгіленген өзге де ерекше құқықтарын журналист мәртебесі деп түсіну керек.",kaz,,mixed
". Оның ішінде мемлекеттік емес бұқаралық ақпарат құралдарына гранттар беру, аккредиттеудің оңайлатылған тәртібі арқылы (аккредитация карталарын берудің автоматтандырылған процесі) журналистерді мемлекеттік органдар мен ұйымдарға тіркеу және басқа да міндеттер қарастырылған.",kaz,,mixed
Мемлекеттік ақпараттық саясат жүзеге асырылатын Бірыңғай медиа платформа құру көзделген,kaz,,mixed
"бұқаралық ақпарат құралдарымен қатар, интернет-ресурстарды да қамтитын «масс-медиа» деген жаңа әрі анағұрлым кең ұғым енгізілді.",kaz,,mixed
Кеңесті толыққанды өңірлік ұйымға айналдыру үшін біртіндеп трансформация қажет,kaz,,mixed
Барлық достарымыз бен серіктестерімізді бәсекеге қабілеттілікті арттыруға шақырамыз,kaz,,mixed
"Барша достарымыз бен серіктестерімізді халықаралық бәсекеге қабілеттілігін арттыру үшін күш-жігер жұмылдыруға шақырамыз. Толыққанды өңірлік ұйым болу үшін бізге кеңесті рет-ретімен, біртіндеп трансформациялау қажет. Азиядағы өзара іс-қимыл және сенім шаралары жөніндегі кеңесті институционалды түрде қалыптастыру үшін барлық жағдай жасалған, құқықтық базасы әзірленген, оның тұрақты құрылымдары жұмыс істеп жатыр",kaz,,mixed
"Тәжірибиесі мол, жауапкершілігі жоғары жандардың бірі",kaz,,mixed
Заң масс-медиа дамуына қолдау көрсетеді,kaz,,mixed
Интернет-ресурстарды қамтитын «масс-медиа» түсінігі кеңейді,kaz,,mixed
Қазақ тіліндегі сапалы контент көбейеді деп сенемін,kaz,,mixed
Мемлекеттік тілдегі бағдарламалар саны 60%-ға артады: Токаев «Масс-медиа туралы» заңға қол қойды,kaz,,mixed
Әлемдегі ең жылдам интернет Катарда. Бізде де оң әсері болар деп сенейік,kaz,,mixed
уже го ұйықтап жүрген біреу,kaz,,mixed
Қазақстан әскери ел корганы . казакстанды қорғайтын казак,kaz,,mixed
"Дұрыс, жайдан жай тариф көтермеу керек",kaz,,mixed
"Конкуренция болу үшін, бағаны бір қалыпты ұстау үшін, Катар мемлекетімен келісім шарт орнатылды, жарайсыңдар! Тек қана алға ",kaz,,mixed
Қазақ еліне +1 дармает комитет....,kaz,,mixed
"Пневмония диагнозын қойған ғой, сержанттың не қатысы бар?",kaz,,mixed
"Отан қорғаушы сарбаз тезірек сауығып кеттсін! Қазіргі таңда денсаулыққа көп мән беру керек. Көптеген зиянды энергетик, электронды темекі сияқты заттар қаптап жүр. Тұтынатын тағамның өзі табиғи емес, жемістер қымбат.",kaz,,mixed
Сарбаз аман есен сауығып кетсин. Алла шипасын берсин. Қазақстан Республикасының әр азаматы Отанның қорғау мідет және парызы болып саналады. Бір адам үшін Қазақстан Республикасының Қарулы күштеріне кір келтірмейк.Олар үлкен жұмыс атқарп жатыр.Толық мән-жайды білмей қаралауға болмайды.,kaz,,mixed
Айттан айтқа аман есен жете берейік және елдер арасындағы ынтымақтастықта жылдан жылға тереңдей берсін,kaz,,mixed
"После пожар қойған ғой мына знакты, водитель көріп тұрып өзіні жан ұясыны апарып түспейтін шығар, талайын көргем без знак жасағандарын жол ремонт болсын басқа болсын",kaz,,mixed
"Осы ремонт жүріп жатқанына 2 ай болды, жылдамдатып жасаса болады ғой елдің ығырын шығармай.",kaz,,mixed
"Үшінші видеода көрініп тұр ғо. Кірмейтін жерге кіріп кетті. Адамдар өздері знактарға бағынбайды да, сосын кинәліні іздейді. Обьезд деп тұр ғо. Несіне бағынбай жүріп кетеді? Қандай забор қою керек кірмес үшін?",kaz,,mixed
