text,rating,city,category,place_id,place_name,review_id,date_created,source,language
"Доктор Абылайхан
Колы прям жеп женыл куштыыы
Ауыртпады мулдееее",5,aktau,стоматология,70000001095015569,,244387326,2026-05-23T14:41:53.115322+07:00,2gis,mixed
Абылай мастер своего дела! Мықты маман!,5,aktau,стоматология,70000001095015569,,225359303,2026-03-01T01:50:02.161548+07:00,2gis,mixed
"Советую мықты мамандар, бағасы кол жетимди",5,aktau,стоматология,70000001095015569,,213136380,2026-01-20T02:19:25.357687+07:00,2gis,mixed
"Барлык тистерим осында емдеттим. Конилимнен катты шыкты. Брекет алдында тез ари, качественно жасап берди. Удаление тоже жасаттым. Ешкайсысын сезбедим. Куаныштымын осы жакка тап болганыма",5,aktau,стоматология,70000001095015569,,202398555,2025-11-27T11:04:54.483417+07:00,2gis,mixed
Қолы жеңіл стоматолог екен. Тісім ауырып барып емдетіп едім сразу койып кетті,5,aktau,стоматология,70000001095015569,,201745216,2025-11-24T02:21:58.636626+07:00,2gis,mixed
Супер ойланбастан барыңыздар тісті безболезненно жұлып береді екен,5,aktau,стоматология,70000001095015569,,132186992,2025-01-07T02:17:57.409903+07:00,2gis,mixed
"Тісімді жақсы емдеді Абылайхан деген тіс дәрігер,молодой талантливый врач",5,aktau,стоматология,70000001095015569,,125814966,2024-12-04T22:34:06.324518+07:00,2gis,mixed
"Нурханов Кайырбек дариге алғыс айтамын имплант салу нағыз маманы жұмысы мен басқарған ұжымына саттилик пен табыс тилеймин
Заман талабына сай техникасы одан артық нәтижесін арттырады
Рахмет",5,aktau,стоматология,70000001069621124,,237549253,2026-04-22T00:49:08.116767+07:00,2gis,mixed
Дентал сити топ топ топ,5,aktau,стоматология,70000001069621124,,180081553,2025-08-21T11:38:10.457646+07:00,2gis,mixed
"Dental city ұжымына көп рахмет! Тістерімді ауыртпай күшті қылып емдеп берген Ерболат Бердаулетовичке үлкен рахмет айтамын. Жұмыстарыңызға мол табыс, сәттілік тілеймін. Dental city лучший!",5,aktau,стоматология,70000001069621124,,172465733,2025-07-18T00:57:56.188211+07:00,2gis,mixed
Кыздар барма тис емдитин или тек ер балама,4,aktau,стоматология,70000001069621124,,105771120,2024-08-17T00:34:04.922162+07:00,2gis,mixed
"Недавно тiстерiмдi емдетiп чистка жасатқан болатынмын,өте керемет жұмыстарына тиянакты клиника ұжымына рахмет всем советую",5,aktau,стоматология,70000001069621124,,93480435,2024-08-02T02:31:02.345352+07:00,2gis,mixed
"Отличная стоматология 
Врачтардың қолы жеңіл",5,aktau,стоматология,70000001069621124,,66002509,2023-11-24T15:34:25.505495+07:00,2gis,mixed
Ең бастысы өте сапалы жасайды Қайырбек деген жігіт. Ауыртпайды еще. Тісімнің бәрін жөндетіп жатырмын .,5,aktau,стоматология,70000001069621124,,60712421,2023-09-21T12:20:07.517495+07:00,2gis,mixed
"Өте жақсы емдейді, керемет стоматолог. Всем рекомендую))",5,aktau,стоматология,70000001069621124,,50629148,2023-05-04T13:34:43.287673+07:00,2gis,mixed
Айдын Нұрлановичке рақмет айтқым келеді. 2 тісіме цирконовый коронка салып берді. Еш ауырсыну болған жоқ. Еще аккуратно и детально красиво жасады Бағалары да өте тиімді,5,aktau,стоматология,70000001085284529,,211262303,2026-01-10T15:34:34.70579+07:00,2gis,mixed
Салематсызба. Маған ұнады. Персоналдарыда өте күшті. Қызмет көрсету сапалалары да кушти. Врач Айдын  ойнап отырып ештене білдірмей емдеп тастайды. Ішіде уютно кушти.Рахмет көп,5,aktau,стоматология,70000001085284529,,201996574,2025-11-25T15:49:51.467999+07:00,2gis,mixed
"Өте жақсы стоматология 2 тісімді емдедім безболезненно емдеді
1мкр стоматология дұрыс емес емдеген тісімді востанавить етіп берді рахмет",5,aktau,стоматология,70000001085284529,,188549193,2025-09-24T16:56:28.826139+07:00,2gis,mixed
Очен хороший персонал особенно Айдын топ,5,aktau,стоматология,70000001085284529,,170818245,2025-07-10T19:41:12.782238+07:00,2gis,mixed
"Сегодня была у вас . Беспокоил зуб ! Приняли экстренно чему несказанно рада была , честно. Врач отличный - Айдын . И девушка на ресепшен приятная и приветливая. Все было сделано качественно и быстро . Благодарю . Алғысым шексіз !!!",5,aktau,стоматология,70000001085284529,,118850421,2024-10-29T20:15:56.507676+07:00,2gis,mixed
"Врач Абылайхан өте сыпайы, клиент дегенді білетін жігіт! Адамды мейрімді қарсыалып күлкімен қоштасатын тәрбиесі түзе. Жұмысыда на все 100 келесіде осы кісіге баратын боламын.",5,aktau,стоматология,70000001085284529,,85186302,2024-06-04T14:26:37.832423+07:00,2gis,mixed
Aidyn bauirim rahkmet tisti jaksy emdeidy jane tiymdi bagaga. Alla razy bolsyn!,5,aktau,стоматология,70000001085284529,,84605318,2024-05-30T11:21:38.091412+07:00,2gis,mixed
Абылайхан врачка рахмет жақсы емдейдi,5,aktau,стоматология,70000001085284529,,83731753,2024-05-24T17:34:07.213495+07:00,2gis,mixed
"Айдын деген стом.врач молодец, ажеме протез жасатып едик, багасы тиимди, тез жане адеми.",5,aktau,стоматология,70000001085284529,,77992791,2024-04-04T00:06:53.149195+07:00,2gis,mixed
"Өте жақсы сапалы жер, Нұрболат стоматолог бәріңе кеңес берем, білікті маман, тәжірибесі өте көп екені көрініп тұр, отдуши за вашу работу",5,aktau,стоматология,70000001111755608,,248857403,2026-06-10T01:42:58.28137+07:00,2gis,mixed
"Ауыртпай емдейди тистерди
Вообще кушти 
Мейирман агай 10/10",5,aktau,стоматология,70000001111755608,,247995127,2026-06-06T13:47:26.065146+07:00,2gis,mixed
"чистка жасаттым, подарок берді.нурболат врачка көп көп рахмет",5,aktau,стоматология,70000001111755608,,247310655,2026-06-03T18:32:41.111954+07:00,2gis,mixed
Жаксы стоматология качественный ауыртпай емдейды,5,aktau,стоматология,70000001111755608,,246187177,2026-05-30T18:46:08.818889+07:00,2gis,mixed
Кушти барлыгы тисимди емдеткенмин алдын коркатын едим стоматолог ка барыуга Мийрман ага мен Нурболат ага кушти екен биреуи хирург биреуи емдит ресепшндагы балада жаксы настроение де кутип алады как всегда барлыгына ракмет!!!!,5,aktau,стоматология,70000001111755608,,241998719,2026-05-12T15:44:16.224557+07:00,2gis,mixed
"Dental Home оте тамаша стоматология
Стоматолог Нурболат ка отдуши рахмет барлык емделген тис бари четка",5,aktau,стоматология,70000001111755608,,239336690,2026-04-30T00:29:41.857013+07:00,2gis,mixed
"Именно осы точкадағы Ұжым өте жақсы жұмыс жасайды, қыздар ашық ауырып тұрған жеріңді ұмытып кетесің",5,aktau,аптеки,70000001032715342,,183840728,2025-09-04T18:14:57.581543+07:00,2gis,mixed
Процедурныи кабинеттегі Оля ханым нағыз шебер маман екен уколды әдемі салады екен рахмеет,5,aktau,аптеки,70000001032715342,,174434320,2025-07-26T22:30:55.589141+07:00,2gis,mixed
"Все девушки всегда приветливые, вежливые. Спрашивают чем помочь. Хочу отметить Ақару, она посоветовала уходовое средство моему сыну от акне, ему помогло, есть результат. Спасибо ей большое.",5,aktau,аптеки,70000001032715342,,157364339,2025-05-09T21:21:16.484152+07:00,2gis,mixed
Таншолпан суперррр консультант! Быстро консультация и проффи!,5,aktau,аптеки,70000001032715342,,157028667,2025-05-07T23:05:11.335739+07:00,2gis,mixed
Гүлбахар лучшая медсестра  отлично ставит системы и уколы,5,aktau,аптеки,70000001032715342,,126686145,2024-12-09T19:54:42.479502+07:00,2gis,mixed
Аптекада консультант Мадина оте керемет жан. Керекти нарсени жанын салып издеп тауып ози комектесип журеди аркашан. Консультация на высшем уровне . Жумысына табыс тилеймин.,5,aktau,аптеки,70000001032715342,,112816945,2024-09-25T18:39:41.899306+07:00,2gis,mixed
"Үлкен рахмет , жылдам әрі тез таксимен дәрілерімді алдым, , қыздар супер обслуживание, өркендеріңіз өссін, істеріңіз алға баса берсін! Алғыс айтамын!",5,aktau,аптеки,70000001032715342,,89275273,2024-07-04T23:15:07.521871+07:00,2gis,mixed
"Коп рақымет Руфина. 
Отличная аптека! Отличный радушный персонал.",5,aktau,аптеки,70000001032715342,,86903437,2024-06-18T01:18:38.611803+07:00,2gis,mixed
Оксана керемет знает что делать,5,aktau,аптеки,70000001028567805,,244526237,2026-05-24T00:43:19.225935+07:00,2gis,mixed
"Фармацевттер өте күшті!
Ешқандай грубый отношение көрген жоқпын
Ия бірақ түнгі 12ден кейін есіктерін жауып қояды ( бұл қауіпсіздік үшін деп ойлаймын) есігін соқсаң ашады екен 
Түнде жұмыс жасайтыны қандай жақсы 
Балаң ауырып қалса дәрі керек кезде келіп алуға ыңғайлы",5,aktau,аптеки,70000001028567805,,88277746,2024-06-27T14:31:33.807438+07:00,2gis,mixed
"Аққу Фарм ЖК Оазис, 15-й микрорайон, 69",5,aktau,аптеки,70000001028567805,,88187153,2024-06-26T19:10:30.999053+07:00,2gis,mixed
Аптека обслуживание керемет маған ұнады керек дәрілерімнің бәрін таба алдым. Ассортимент көп. Бағалары да тиімді,5,aktau,аптеки,70000001028567805,,87421826,2024-06-21T15:24:39.669994+07:00,2gis,mixed
Аптека жаксы сатушы кыздар да молодец ен бастысы багасы тиимди,5,aktau,аптеки,70000001083851154,,171805057,2025-07-15T00:17:54.68574+07:00,2gis,mixed
Оте керемет аптека обслуживание очень высокое Рахмет сыздерге маган катты унады персонал вопше отличное,5,aktau,аптеки,70000001097381655,,199991932,2025-11-15T21:02:22.800466+07:00,2gis,mixed
Салеметсизбе во время заказ келед рахмет дәрілердің бағалары арзан сәттілік,5,aktau,аптеки,70000001028866120,,178511662,2025-08-14T00:13:33.406261+07:00,2gis,mixed
"Быстро доставили, вежливый персонал, рахмет аптеке и курьеру",5,aktau,аптеки,70000001028866120,,173943173,2025-07-24T15:54:33.450948+07:00,2gis,mixed
"Жұлдызға рахмет, жеткізу қызметі тез, дәрілердің бәрі свежий срокпен жіберді",5,aktau,аптеки,70000001028866120,,165579804,2025-06-17T13:04:29.692572+07:00,2gis,mixed
"Қыздарға рахмет. Каспийден заказ бергенмін 1 сағатта жеткізіп берді. 
Еще бағасыда арзан",5,aktau,аптеки,70000001028866120,,155256169,2025-04-29T13:03:50.57323+07:00,2gis,mixed
Арзан аптека каспий доставкасы тез келеді қызметкерлері ,5,aktau,аптеки,70000001028866120,,149320323,2025-04-02T19:12:18.655706+07:00,2gis,mixed
"Барлык зат бар еще арзан, калада жок дәрі осы жерде табылады",5,aktau,аптеки,70000001028866120,,149317854,2025-04-02T19:00:56.206016+07:00,2gis,mixed
Жақсы аптека! Бағалары қол жетімді доставка тез келді,5,aktau,аптеки,70000001028866120,,149317459,2025-04-02T18:58:41.918962+07:00,2gis,mixed
Аптека керемет уакытында товар жеткизеди фармацевттер оте керемет жауап береди каспий доставка ынгайлы екен,5,aktau,аптеки,70000001028866120,,149316600,2025-04-02T18:54:36.745267+07:00,2gis,mixed
Барлық керек дәрі табылды. Фармацевт сразу уатсапка ответ жазып бәрін салып жіберді. Рахмет,5,aktau,аптеки,70000001028532315,,212802910,2026-01-18T12:52:26.132273+07:00,2gis,mixed
Таза аптека. Дәрі алу керек болды,5,aktau,аптеки,70000001028532315,,174015659,2025-07-24T21:35:25.643283+07:00,2gis,mixed
Осы аптека ұнайды ценалары да нормально,5,aktau,аптеки,70000001067110564,,233562122,2026-04-03T14:07:51.550767+07:00,2gis,mixed
"Подгузник, смесь, дәрі дәрмек барлығы табылады.",5,aktau,аптеки,70000001067110564,,116434971,2024-10-16T03:35:03.379969+07:00,2gis,mixed
Салеметсіздерме!Осы аптекада Марзия есімді фармоцепт өтте сауатты мейрімді адам.Мың алғыс балама берген дәрілері өтте жаксы көмектесті.Советую вам у неё спрашивать совет.Желаю что бы все были похожи на неё.,5,aktau,аптеки,70000001080002863,,177252829,2025-08-08T12:20:29.562152+07:00,2gis,mixed
Очень грамотное и качественное обслуживание. Очень приятно когда вежливо обслуживают. Рақмет!,5,aktau,аптеки,70000001080002863,,210596761,2026-01-06T20:35:13.118425+07:00,2gis,mixed
"Кушті аптека 
Доставка беріп едім тез келді.
Телефонға қыздар сразу жауап берді, іздеген затымның бәрін таптым. Рахмет",5,aktau,аптеки,70000001080002863,,206576987,2025-12-19T01:01:49.39368+07:00,2gis,mixed
Саламатсызба бүгін медсестра кім екен 28/47 аптекада Улболсын деген медсестра болса барайын деп едім коды жеңіл қинамай салады адамды сол апашкінің номері болса или кай күндері болар екен смені,5,aktau,аптеки,70000001080002863,,205114901,2025-12-11T11:48:44.825797+07:00,2gis,mixed
"Продовец қыз молодес, ровно 8:00 де кешікпей ашып тұр",5,aktau,аптеки,70000001080002863,,193711221,2025-10-18T10:05:54.461485+07:00,2gis,mixed
"Тез жауап беріп, күшті сервиспен жұмыс жасайды. Моя любимка Айсауле Абдырасимова",5,aktau,аптеки,70000001080002863,,183328903,2025-09-02T01:51:24.48063+07:00,2gis,mixed
"Қаладағы ең тамаша аптекалардың бірі
Барлығы в наличии бар и доставкасы тез екен
Бага жагынанда қол жетімді
Дәрілерді постоянно осы жақтан аламын",5,aktau,аптеки,70000001080002863,,177558133,2025-08-09T20:03:57.675998+07:00,2gis,mixed
"Ең керемет аптека!Фармацевт аптада,жас кызда кушты обслуживание жасайды.Всегда звонокка,вацапка жауап береды.Жок болса аналогтарын айтып, доставкамен жыберып.дарилердын багаларыда жаксы.Рахмет коп коп.",5,aktau,аптеки,70000001080002863,,155308040,2025-04-29T17:38:10.095848+07:00,2gis,mixed
Всегда осы аптекага хабарласып доставкамен алгызып отырамын.Кыздарына коп коп рахмет ватсапка жауап берип тез тез барин реттеп салып жибереди.,5,aktau,аптеки,70000001080002863,,153690034,2025-04-21T23:27:15.05413+07:00,2gis,mixed
Емшара кабинет таза жаксы иши медсестра жакс 100%,5,aktau,аптеки,70000001080002863,,143157330,2025-03-03T13:37:05.634868+07:00,2gis,mixed
Күшті жер екен жоқ дәріні тауып берді бүккіл аптекада жок болп шкты соккан кезде фарматека лучщий,5,aktau,аптеки,70000001080002863,,142109644,2025-02-26T01:21:23.825215+07:00,2gis,mixed
"Процедурный кабинет те аптекада оте жаксы! Керек медикамент всегда табылады, процедурный кыздары тамырды жаксы табады, мейириммен караиды рахмет ",5,aktau,аптеки,70000001080002863,,141557144,2025-02-24T11:33:06.579679+07:00,2gis,mixed
"Ақтаудағы ең мықты аптека қандай дегенде 
Фарматека көрсететін едім,Гаухар фармацевт жақсы обслуживание көрсеттіі",5,aktau,аптеки,70000001080002863,,130621994,2024-12-29T11:59:52.420646+07:00,2gis,mixed
"Аптека оте тамаша, барлық керек жарақ бар, Фармацевттер білімді ",5,aktau,аптеки,70000001080002863,,71647619,2024-01-26T20:07:54.672749+07:00,2gis,mixed
"Avene продукциясын алуға барып едім, бәрін оперативно тез тауып берді, рахмет
Кетіп бара жатсам мынадай шоппер пробниктер вам в подарок деп беріп жіберді приятно",5,aktau,аптеки,70000001044082364,,204273787,2025-12-06T16:04:05.404377+07:00,2gis,mixed
Укол салатын апаларға көппп рахмеет. Қолдарыы жеңілАптека қыздарынаа вооообще сөз жоқ молодец,5,aktau,аптеки,70000001044082364,,196348062,2025-10-29T19:11:56.29556+07:00,2gis,mixed
Бағасы нормално заказды тез және сыпайы қалбылдайды,5,aktau,аптеки,70000001044082364,,178249576,2025-08-12T21:34:52.769525+07:00,2gis,mixed
"Көп рахмет айтамын. Аптекадағы қыздар өте сыпайы, керек сұрағыма тез жауап қайтарды. Өзім ауырып роддомда жатқан болатынмын. Түнгі сағат 1ден аса жаздым. Сразу ответ қайтарды. Курьер заказ етіп керек дәрімді тез ақ алдым. Алғысым шексіз",5,aktau,аптеки,70000001044082364,,165229187,2025-06-16T03:38:12.233485+07:00,2gis,mixed
Рахмет Оксанаға түннің ортасында заказ бердім сразу ответ жазып барлығын анықтап сұрап салып жіберді рахмет көп көп,5,aktau,аптеки,70000001044082364,,159503869,2025-05-20T03:40:50.129689+07:00,2gis,mixed
Рахмет кыздар оте оперативно керек зат бари бар,5,aktau,аптеки,70000001044082364,,157046215,2025-05-08T00:51:42.374016+07:00,2gis,mixed
Керемет жаксы аптека Фармацевтери де жаксы,5,aktau,аптеки,70000001044082364,,27964969,2022-03-19T13:45:55.997873+07:00,2gis,mixed
Алгысым шексіз. Спасибо большое. Үйде бала мен отырып доставка мен заказ беріп едім. Такси заказ қабылдамай жатсада арада біраз уақыт өтседе такси тауып жіберді. Дәрілерді әкеліп берген жігіт мен таксист емеспін жәй өтініш жасап еді. Рахмет сізге Алла разы болсын!,5,aktau,аптеки,70000001044082364,,26009262,2021-12-24T01:57:38.162861+07:00,2gis,mixed
"Жақсы обслуживать етеді қыздарособенно фармацевт Айсымбатқа рахмет, керек дәрілерімді тауып берді",5,aktau,аптеки,70000001084146792,,193964622,2025-10-19T15:39:27.797199+07:00,2gis,mixed
"Постоянно осы аптекага келемин үйдің жанында, всегда барам Назира есімді қыз всегда күліп қарсы алып, сурағанымды айтып береді риза боламын",5,aktau,аптеки,70000001084146792,,187489904,2025-09-19T22:57:42.613802+07:00,2gis,mixed
"Фармацевт қыздары супер.... 22.07.2025 күні 19-44 филиалында болған қыз, онлайн барлығына жауап беріп, қажет дәрілерімді тауып берді. Дауысының өзі ем, көңіліңді көтереді. Алла разы болсын!",5,aktau,аптеки,70000001084146792,,173492265,2025-07-22T14:07:46.068849+07:00,2gis,mixed
"Оте жаксы аптека мен ушин, фармацевттери супер",5,aktau,аптеки,70000001084146792,,114318449,2024-10-04T01:21:51.805916+07:00,2gis,mixed
"Отличный авто сервис без вибростенда нашли причину без слов 10/10 
Мастера реально крутые Махамбет нехуёвый жасайбы вообщем адемы сервис ко джиги. !",5,aktau,автосервис,70000001029013603,,217954874,2026-02-09T13:21:02.309886+07:00,2gis,mixed
"Сервис өте жақсы қала бойынша, постоянно мында келем тек, бағаларыда жақсы, управляющий Асланға үлкен рахмет, сразу не істеу керегын айтады",5,aktau,автосервис,70000001029013603,,180450004,2025-08-23T00:29:46.331997+07:00,2gis,mixed
Керемет жумыс !! условия жаксы,5,aktau,автосервис,70000001029013603,,69283665,2023-12-29T18:39:18.098724+07:00,2gis,mixed
Жіггіттерге рахмет Махамбетке электрик Асқарға рахмет работают профессионально,4,aktau,автосервис,70000001029013603,,68413876,2023-12-20T17:46:03.806861+07:00,2gis,mixed
"Отличное СТО. Заезжал в 20 штук СТО, но только здесь нашли причину. Алғыс шексіз.",5,aktau,автосервис,70000001029013603,,58529876,2023-08-23T15:50:10.859098+07:00,2gis,mixed
Кушти сервис бари идеально жане жылдам багасыда кол жетимди админ ,5,aktau,автосервис,70000001029013603,,44510163,2023-01-30T16:50:09.750728+07:00,2gis,mixed
Бір неше сто көрдім шаруасы 2000мың теңгемен бітті. Отлично жұмыс,5,aktau,автосервис,70000001029013603,,44408867,2023-01-28T16:34:19.588885+07:00,2gis,mixed
"Бәрі күшті отличный 
Администратор   күшті жақсы түсінік берді бағасыда тыйымды бәріне рахмет ",5,aktau,автосервис,70000001029013603,,44361316,2023-01-27T17:04:29.332354+07:00,2gis,mixed
"Приехал в ланный автосервис, прияино приняли, проверили с лымогенератором, нашли. Очень даволенььььь. Бәріңізге ұсынамыз",5,aktau,автосервис,70000001029013603,,43355184,2023-01-05T19:40:34.79412+07:00,2gis,mixed
"Авто сервиске келдим октября айында ступичный подшипникти ауцстырдым, бирак бугин гуилдеген дауыс шыгып кетти. Сонынан келип тексерттим, сол баягы ауыстырган ступичный подшипник екен. 
Жигитер сауболсын, гарантиямен тегин бесплатно ауыстырып берди.
Тагыда довольный болдым. Барине рекомендую",5,aktau,автосервис,70000001029013603,,43062652,2022-12-28T18:37:44.190875+07:00,2gis,mixed
"Жигиттер свое дело знает, сауболын!",5,aktau,автосервис,70000001029013603,,42290901,2022-12-13T14:09:25.697053+07:00,2gis,mixed
Жігіттер малодец. Бәрі ойластырылған. Барлық жағдай жасалған. Рахмет жігіттер,5,aktau,автосервис,70000001029013603,,42147439,2022-12-10T15:34:50.474946+07:00,2gis,mixed
"Керемет сервис! Профессионал дар, келип коликтеринизди жондетиниздер!",5,aktau,автосервис,70000001029013603,,39707218,2022-11-12T18:17:10.548209+07:00,2gis,mixed
Оригинал запчасть өте сапалы қолжетімді баға Нұрсұлтан менеджер жақсы қызмет көрсетті! Рақмет жігіттер!!,5,aktau,автосервис,70000001084403172,,239179554,2026-04-29T14:21:36.982039+07:00,2gis,mixed
Керемет сервис жұмысына жауапты оддуши,5,aktau,автосервис,70000001084403172,,231072446,2026-03-23T19:09:04.980172+07:00,2gis,mixed
Хорошо отремонтировали качественно и быстро. Өте жақсы ремонттайды мерстерді тез әрі сапалы,5,aktau,автосервис,70000001084403172,,190041003,2025-10-01T14:26:54.666704+07:00,2gis,mixed
Рахмет коп отдуши Маган Жумыстары унады,5,aktau,автосервис,70000001084403172,,170782504,2025-07-10T16:58:49.277257+07:00,2gis,mixed
Коп коп рахмет амир братка жумыстары оте сапалы,5,aktau,автосервис,70000001084403172,,170381221,2025-07-08T18:42:45.513517+07:00,2gis,mixed
Рахмет жигитерге сау болсын мастера сваего дело,5,aktau,автосервис,70000001084403172,,155090512,2025-04-28T15:05:59.876183+07:00,2gis,mixed
Мастерлер жақсы өз жұмыстарын жақсы жасаиды запчасть табылады мықты сервис,5,aktau,автосервис,70000001084403172,,147634094,2025-03-25T20:57:58.503863+07:00,2gis,mixed
Жаксы жасайды Супер! пасибо за работу,5,aktau,автосервис,70000001084403172,,144923126,2025-03-12T22:23:03.04493+07:00,2gis,mixed
Сто Оте жаксы жумыс жасайды,5,aktau,автосервис,70000001084403172,,140593495,2025-02-19T14:30:13.769135+07:00,2gis,mixed
Одино май ауыстырдым сөз жок машинам женілдеп калды,5,aktau,автосервис,70000001029237438,,54679668,2023-07-05T21:56:16.983461+07:00,2gis,mixed
Жигиттер ак конил карапайым колдары женил Таке красавчик,5,aktau,автосервис,70000001029237438,,46635159,2023-03-04T01:32:19.277997+07:00,2gis,mixed
өте мықты сервис қарапайым өте қатты сыйласады Тәкең мастер красавчик,5,aktau,автосервис,70000001029237438,,46635143,2023-03-04T01:32:09.486506+07:00,2gis,mixed
Жігіттердің қолы жеңіл бағасы өте тиімді өсе берің Тәке красавчик,5,aktau,автосервис,70000001029237438,,46635089,2023-03-04T01:31:13.622846+07:00,2gis,mixed
Хороший сервис йасира мотрс ,5,aktau,автосервис,70000001029237438,,46168341,2023-02-23T14:50:34.527838+07:00,2gis,mixed
"Сервис жақсы,Авто злектрике керек болған менім Грантама ол жігіт бәрін Компютерге салып бәрін үқыпты тексеріп машнам ақауларын тауып оңдап берді",5,aktau,автосервис,70000001082747052,,247892609,2026-06-05T23:11:57.011531+07:00,2gis,mixed
Рахмет! Особенно Рамиль отличный специалист,5,aktau,автосервис,70000001082747052,,142561607,2025-02-28T16:52:15.177709+07:00,2gis,mixed
Рахмет Алла разы болсын мен туркестанан келгем жигитер маган комектесип машынамды полностью май аустырып ошибкасын оширип оталдырып берди алла разы болсын ризамын!!!,5,aktau,автосервис,70000001082747052,,141029820,2025-02-21T21:17:57.070108+07:00,2gis,mixed
"Профессиональдар. Печка жасаттым, от шашып тұрго",5,aktau,автосервис,70000001082747052,,123423019,2024-11-22T20:04:57.56274+07:00,2gis,mixed
"Ильяс братану рахмет, быстро нашел решение проблемы ",5,aktau,автосервис,70000001082747052,,112879124,2024-09-26T01:41:42.157378+07:00,2gis,mixed
Продавец керемет тусиндирип Тез кабылдап жиберди,5,aktau,автосервис,70000001055173253,,238285295,2026-04-25T15:46:19.901684+07:00,2gis,mixed
Әдемі четкий балдар Ислам бауырыма рахмет скидкасымен әдемі сауда болды,5,aktau,автосервис,70000001055173253,,112436768,2024-09-23T18:58:30.474829+07:00,2gis,mixed
"Альхамдулиллах жаксы екен 
Сто балдар тоже скидка мен",5,aktau,автосервис,70000001055173253,,237237215,2026-04-20T15:23:28.381849+07:00,2gis,mixed
Ең мықты сервис.Азамат молодец от и до түсіндіреді.,5,aktau,автосервис,70000001062513984,,240569351,2026-05-05T19:29:24.267529+07:00,2gis,mixed
"Весь персонали- одна большая команда! Все грамотно проконсультировали, оформили и отправили домой на новой машине наш менеджер Азамат Мұратов- ему отдельное спасибо за его спокойствие и грамотность!",5,aktau,автосервис,70000001062513984,,239594223,2026-05-01T09:24:10.719743+07:00,2gis,mixed
Мұратов Азамат рахмет тебе большое!,5,aktau,автосервис,70000001062513984,,216321073,2026-02-02T20:21:26.44749+07:00,2gis,mixed
Хотел оставить отзыв на сотрудника. Самат Нұрданұлы... Не буду многословным! Он проффесионал своего дела!,5,aktau,автосервис,70000001062513984,,212525046,2026-01-16T21:54:14.164349+07:00,2gis,mixed
"Выдача машины унады рахмет
Особенно Саматка",5,aktau,автосервис,70000001062513984,,191924020,2025-10-10T18:39:44.368848+07:00,2gis,mixed
"Отдел продаж выдача жұмыстарын жақсы жасайды әсіресе Азамат  іздеген сұрақтарымызға жауап таптық, қызмет көрсетуі ұнады ",5,aktau,автосервис,70000001062513984,,185713262,2025-09-11T15:47:12.743511+07:00,2gis,mixed
отдел продаж унады вопрос решил выдача оте керемет,5,aktau,автосервис,70000001062513984,,185696575,2025-09-11T14:23:33.534221+07:00,2gis,mixed
Отдел продажага улкен рахмет барлык сурактарымызды шешіп берді,5,aktau,автосервис,70000001062513984,,185689927,2025-09-11T13:46:48.060633+07:00,2gis,mixed
Автосалон кызметкерлерине именно Самат менеджерге Рахмет кленттериниз коп болсын !,5,aktau,автосервис,70000001062513984,,173780040,2025-07-23T19:23:43.626825+07:00,2gis,mixed
"Доскарга Джетурга хабарластым ,запиське жазылу ушин. Шынар сервис оператор маган удобный уақытты тауып берді.оперативно жумыс жасайды. Маған сервис ұнады.",5,aktau,автосервис,70000001062513984,,170560265,2025-07-09T16:11:38.435177+07:00,2gis,mixed
Менеджер лерге мын алғыс жақсы түсіндіріп тез жасап берді рахмет коп кооп,5,aktau,автосервис,70000001062513984,,153649917,2025-04-21T19:47:23.01515+07:00,2gis,mixed
Колодка Ауыстырдык Качество жаксы Басканда Кадап тур всем советую,5,aktau,автосервис,70000001103829318,,183583819,2025-09-03T12:34:02.670194+07:00,2gis,mixed
Жаксы жер саплы май сапалы кфзмет,5,aktau,автосервис,70000001028682211,,247338236,2026-06-03T20:16:30.422556+07:00,2gis,mixed
Лучше сервис арлана келыныз условия жаксы,5,aktau,автосервис,70000001028682211,,233201444,2026-04-01T20:15:36.632823+07:00,2gis,mixed
"Коробканын Майын ауыстырып кеттым, бари четко. Фильтрларды адемы орнатып берды, поддонды тап таза кылып берды! Сервис мыкты Рахмет жыгыттер",5,aktau,автосервис,70000001028682211,,214823417,2026-01-27T19:59:54.017553+07:00,2gis,mixed
"До этого She’ll 5-30 куятн едм, Petronas мерстын оригинал майы жаксы май. Куйганнан кейн дауыс дм жок бари четко адемы, расходта жок. Советую!",5,aktau,автосервис,70000001028682211,,213574056,2026-01-21T17:17:57.201021+07:00,2gis,mixed
"Молодцы жигиттер рахмет Алла разы болсын сендер ге, кызмет корсету денгейи оте жогары багасына келетин болсак кала бойынша ен арзан жер буйртса постоянно сендердерден аустратын боламын рахмет",5,aktau,автосервис,70000001028682211,,114225507,2024-10-03T16:31:17.054493+07:00,2gis,mixed
Оте жаксы обслуживаниясы  жигиттерге рахмет оте жаксы мамандар екен май ды тек осы жерден ауыстырам тез жане укыпты жасап береды. Арлан молодцы ,4,aktau,автосервис,70000001028682211,,111883068,2024-09-20T18:02:34.79156+07:00,2gis,mixed
Рахмет сіздерге Бек мастерге алғыс білдірем БЕК красавчик,5,aktau,автосервис,70000001053308746,,202707881,2025-11-28T23:13:42.378303+07:00,2gis,mixed
"Оте керемет сервис иште журген жап жас балдар молодцы, Бекарыс красавчик",5,aktau,автосервис,70000001053308746,,180031765,2025-08-21T00:46:10.426574+07:00,2gis,mixed
