text,language,label,lingua_label
"200+ командада канша адам дедлайнга үлгерген екен
Организаторлар инфа берсе әдемі болар ед🤔",kaz,,mixed
"Где наши президенты 
Чёт көрінбейді, жазып тұратын еді",kaz,,mixed
Армияда дембель санағаным аз болып ед,kaz,,mixed
3 апта группа өлема енді,kaz,,mixed
Радной сенші маған,kaz,,mixed
Источник: родной сенші маған,kaz,,mixed
мощный презентация мен видео жасаңыз,kaz,,mixed
И одан кейін сайтқа хостинг керек па или демо істеп тұрса болды ма,kaz,,mixed
Барлығы бір дедлайн бойынша жұмыс істейді,kaz,,mixed
Тура 00:00 ге дейін салу керекпа сәл асса болмай ма,kaz,,mixed
Ее 2х пен қоямыз ба звуктты,kaz,,mixed
"пост панкить етейк, как раз Астанада күн бұлтты, нағыз тосковать ететіндей болып тұр...
https://youtu.be/UJn0RWC_8vI?si=uwnJgsiyJRKL68jY",kaz,,mixed
деплой жасасақ жюрилер қарайдыма или чисто сол през и демо қарайма?,mixed,,mixed
Презентация және демо бір видеода болуы керек,kaz,,mixed
"Десентратон 5.0 
Обший 3 орыннан басқада призге заттар берема",kaz,,mixed
"Десентратон 5.0 
Обший 3 орыннан басқада призге заттар берема",kaz,,mixed
"Десентратон 5.0 
Обший 3 орыннан басқада призге заттар берема",kaz,,mixed
"Туффф😍✨ 
Аумин  деп қояйық🥰",kaz,,mixed
"Республиканский ғо , но можно иностранцам участвовать в наших командах как онлайн участники, не путай да . Бұйырса Decentrathon - ды халықаралық деңгейде көреміз деп үміттенемін.",mixed,,mixed
Бұл жерде дым истей алмаймыз сенде катысып жатырсынба?,kaz,,mixed
Гит өзгере бередіғо коммитпен,kaz,,mixed
Егер проект ұнамай қалса можно переделать проекты или оны өзгерте алмаймынба?,kaz,,mixed
"Форманы капитан толтырады, бірақ команданың барлық мүшелері Frontierге тіркеледі",kaz,,mixed
В демо видео презентация мен демо видеоны бірге косып салуымыз керекпе?,kaz,,mixed
"Уффффф ты теперь  ақсақал😎 
Поздравляю  👍✨",kaz,,mixed
"ылым-алаканда Monolith TSP President Administration Al Urban Mobility Intelligence System NomadAl Askio larp final boss oguzner team KhamzaUnreal LUCK TRIONE Maxiz Abilmansur NeoForge bda2402 Oskemen Alga SoloGroup DenalAl NGM UNRU AI Alnsomnia ML YerzhikR Al Nexus Arman Sergazin Smash Maybe Team AstraNova Benelux Phantom Soprano AATKTech AlgaKZ DODO PIZZA Democrit AIVIOM gtbsbe Amadeus Мандарин тартатындар Shadow Falcons Telepuziki Jarvis SLBV Imagine dragons IcyBeard алты-жеті Metatech why not Stoneocean Vertex Team THE Best's 4eps Slay diva Ada, P = NP TWICE X DuoAla CoolGuys178 Orda SS The Jigas A-Pro Studio Al development jiggas department STUPIDS Mai, madiyar.ai Arm LifelD Al Apex MxS BROLD IZANTRIA CI USyl jdev Team Spirit arbybyby NexorDevs MSN-B - Altay Krasty Krabs Roommates alphAl Blitz ViKa Lone Catalyst Sahur6One7Love Labsday VirtusPro 8bitkz Sana The Grid JVcaii Team Falcons Moshimoshi Axiom Semskiye pasany ATFI EAAA dopamine team zerobias Proactive Eagles fantastic4 Randoms Классика Memstre winX White Coders hAckeeTeam Blast nkassym 404 Team Not Found Miteams _ino 3Yellow1Blue Avangard Team Dasabi ITshechka Шустрые Джентельмены Janarym XTRALIST Qwerty Orken LBSA Jarvis choza fignya Алемовцы Spanther Kishmish Tiada team КОМО Bitly9 Pixels2 LA Impostor Default Team ITEA2 DOGS Synapse Al Specimen Al Madagascar Juniorskz FLS Cosmmich ВКБ sudo 39 Cyberbola ArcaneDevs Totally Spice Al Ladies Fly High Decent Coders BILionaires Socrates Kindergarden RHCP Oxydev mandolor OneTwo GROUP Ai Master's ArNamys Atarax Avaritia OpenToWork CR7 Узники Асказана MaxTim Sopranos Chehle avtomat Petal Path Tengen Toppa Hexagon 2.12 EXPO C.A.T.S. Ab_ai dev/null 404 муит Quantum bezdari NT enjoyers eerzho DDoS Team Plov lovers Yung Mobile Brains (YMB) PrimeX NOVA 67 kompetition Deskyrin Al ALATAU CITY ARLANDARY 7Lucky 7_Team7 DataFlow DataNoamds Ozimiz Angels SDUшники NXDE LytCoddde BountyHunters Bed action etc Phoenix Ninja Turtles Team Adilet TECH FAMILY Talaptan Sora XY Алемовские Незнающие побед umbrella Lucky Team ARTEFACT Гадкий гусь длинный ус Trojan elya team PP. agents DriveAi Cheesecake Barys404 404 Hlopcy SAQ DivSync PickmeDev Team Core Rex ai SKILL.md Viltrum Программный сбой Basis 2203 printo Core 2 Duo Eclipse Teesyders Winchesters Maison Creative Mandarin T'uring AGU Ctrl+Love TripleSix Atwoi YouCanCode MadridLab Lunar 251 взвод Nelum LidarVision Nevermind SENA 02.08 BILU Quaterbek PatapimSquad electrical jiggas CtrIX Technokod basic 4 пиццы до релиза NSPM Richards Rassolonik PullRequest yerayal Brotherhood of Two Three Bytes in a Boat Вайбкодеры chronically nerdy Диас 25 декабря 18:00 ультра краб пати вместо корпоратива в нашей конторе Agentic Lab Ino Low GPA Jective team Шифоньеры fdevs Winnie DAUA Larpers Revenant baash BYTE RAGoon city coca-cola BizAI Backprop & Chill Decepticons syganaq Alym culvert skyrocket Neural Nomads CodeFlow BMW Serpentine Goodfellas catsbetterthandogs AliNiSal Jois Intermezia Migabyte 146-группа sayana tv YoungDev-IITU Додачубаз Solo Team Adamdar WW Team hax3 BiStack CMVerse Aeon Team Jiggas Overclocking yagni team BLUE NODE Gigabyte TEAM Cityeye Economic Weight YVL Team Tiirship StarWars 505 Synapse X SamostEtoZ Benelux Beta ЧебуРеКи VC++ Stellaris claudeholics weshowcode Opensource Diddystein OAIU tech ZERO FirstTry01 JoJo Golden Wind Cube Solutions dant Debagers Kolbaskin 5.0 Anysphere Artificial Spirit Upzone / Ai teens Ubers Nursizzy ZeinAl BOLASHAQ Qwertys essence easy Solid Team BeeNary Data StepX Holy Moly Aid Soccer Femboys Codexter DARA ThreeTurtles no sleep club Anyshpere Axis irlen.kz TnT (Tech new Team) PrepodJohn Rustem WhoopiePie Dungeon Devs NU Sequoia VOI KAIZEN TrioShowdown Vibing Coders Nyarch saXhara ASTRA Syntax Terror otadisAl Apollon AIS SPACE Supernova Linux IMEA Van Gogh 2gan AXISS Grego NeuroForge nmb Agentic_iitu Builders Anzana Undefined Plankton GurenDan zentrix Dynamic smashariki Pandas Казачи Капай Almatynians M'ok InSight TripleNTeam Ai team QadamX",mixed,,mixed
что за гений поставил название тимы алты-жеті,ru,,mixed
"Мммм, тағы не дейсің",kaz,,mixed
мне нужна почта всеһ учасников трека индраив,ru,,mixed
"Біраз видео жүктелді ғой примерно, енді оның бәрін көріп үлгереді мекен",kaz,,mixed
Резы қайда деу әшейн СӘН болдығой бізге))) 😮‍💨,kaz,,mixed
Айпад арендаға беретндер барма до вс🫩,kaz,,mixed
Список жазып қойса забанены деп 😂,kaz,,mixed
Настроение құртпашы олай 😂,kaz,,mixed
Танцполды айырамын дейсіңғо,kaz,,mixed
У меня 6сек артығы мен ештеңе етпей ма?,kaz,,mixed
Даусың нормально болса нет,ru,,mixed
әліппе естт же уже,kaz,,mixed
"Команда формальная, по сути. 
Соло, и соңында осыны осыны айт деп видео жаздырта салдым сокомандникке",mixed,,mixed
"4.0 де топ 7 болдық 

Хотябы үштікке кіру керек болып тұр",kaz,,mixed
Хз я делаю қазақша,kaz,,mixed
"Басе, “халял ма?” Деп сұрайн деп едім",kaz,,mixed
горилла ғой мынауың,kaz,,mixed
"**decentra energy**
**soon…** 

деп қоясың ғо, всех с первым апреля 😄",kaz,,mixed
қазақ еліне +1 вайбкодерша,kaz,,mixed
2 кейс subsiddy.plem.kz доступ барма база данных қа,kaz,,mixed
"Айдана ханым, үлкен рақмет! 😊 Егер ыңғайлы болса, 150 жұлдыздың орнына Telegram Premium алуға көмектесе аласыз ба? Өте риза болар едім.",kaz,,mixed
"Енді өздерің соғып мәселені шешіп артынан шарага деу по идей қате 

Не хочешь шарагу не звони реши свой проблемы сам, 

Ну если принципиально қадайтын преподтар кездессе доноси проректору 

Так уволили декана эконом фака",mixed,,mixed
"Просто басқа варик болмады ол кезде, басқа қалаға кетуге үйдегілер категорически қарсы болды 


В принципе нет",kaz,,mixed
"Физ мат 

2021 де тогда инфо мат болмады, қағазбен кружоктап ҰБТ тапсырғандардың соңғысымыз 
И екі күн үшін бүкіл Қазақстан тапсырып шығатын",kaz,,mixed
"Ашш, сондай қырсықтың кесірінен 0,2 балл жетпей 3,58 GPA мен қызылсыз қалып едім",kaz,,mixed
Но в конце 95-100 дерін қойып бересің,mixed,,mixed
Бірақ жақсы жері 100ге менде білмим деген нәрселерді айтып кайф аласың,kaz,,mixed
"завтра 
ертең шықпаса қайтадан оқы",kaz,,mixed
"Балл жетпей, педагогикаға кетіп қалдым",kaz,,mixed
Это же даёт тебе мотивацию Астанаға көшуге,ru,,mixed
"Ия, бірақ кейінгі күндері белгілі бір мероприятиеларда беріп қалуы мүмкін. Мысалыға ертең сағат 13:00 де болатын Solana workshop.",kaz,,mixed
Или бырыншы куны гана береді и болды ма?,kaz,,mixed
Лучше бірден екілікте,kaz,,mixed
"Жасасаңызшы 

Астанада студенттік жобалардың көрмесі болды 

Руна жазуын қазақшаға қазақшадан рунаға аударытн модель жасаған балдарға ноут берді",kaz,,mixed
Бірақ сондай біздерге жокко,kaz,,mixed
По сути мы бірнеше тілді араластырып ұра береміз,kaz,,mixed
Видео ұзындығы бес минуттан көп болмау керек,kaz,,mixed
Қазақша орысша ағылшынша қайсы ыңғайлы сомен болады,kaz,,mixed
"Ну, как сказать  

Керек болады түсіндіруге сенің решениеңді",kaz,,mixed
"қазақша ин рашн ин инглииш 

н свой выбор",kaz,,mixed
одан еще плюсқа шығу керек,kaz,,mixed
соол инвестор табуының өзі бір мәселе ғооооооой,kaz,,mixed
"лучше сразу в индий 

Келіп бір корпорация ашып аласың",mixed,,mixed
инвестор іздеу керек екен,kaz,,mixed
"Білмедім сол, пока к создании модели не приступил, Использую грок апи и отправляю запросы",ru,,mixed
"ааа окей, рақмет",kaz,,mixed
Бізге айтты что бүгін 12 ге дин блокчейндіде индрайверді де салып тастаңдар деп,kaz,,mixed
"Индрайверді 12 ге дин тапсыру керекқо 1 этап орындау ушын 
Ал блокчйн(солана) тожема",kaz,,mixed
Крч кім қазақ,kaz,,mixed
"Всем привет 
Нужно ли мне отправить indriver и blockchain до 12:00 сегодня или только іndriver?",mixed,,mixed
"Всем привет 
Нужно ли мне отправить indriver и blockchain до 12:00 сегодня или только іndriver?",mixed,,mixed
"Всем привет 
Нужно ли мне отправить indriver и blockchain до 12:00 сегодня или только іndriver?",mixed,,mixed
Кнопка телефон керек сатылатын қазыр алып кетем,kaz,,mixed
"Всем привет 
Нужно ли мне отправить indriver и blockchain до 12:00 сегодня или только іndriver?",mixed,,mixed
"Қайырымды жандар!

Сөйлесетін, фидбэк алатын адам бар ма  организаторлардың ішінде?
Егер сондай мүмкіндік болса, гугл мит жасап 10-15 минуттык",kaz,,mixed
Бұл ИИ-ден кейін ғана)),kaz,,mixed
Менде бір ссылка қате кетіп қалды,kaz,,mixed
шүкір алла хотя бы біреу ответ қайтарды ау,kaz,,mixed
алем плюс та бір дедлайын жоқ ия прост 10күнде тапсырмаларды толық бітірсек болды ма,kaz,,mixed
нема тіркелгенімізді қалай тексерсек болады?,kaz,,mixed
"Базару нет, рахмет, страж аға",kaz,,mixed
А это как ертен битедыма кешке сагат 12 де дедлайн? Или бүгін 12 дема,mixed,,mixed
Курс Туралы былин деген Едім,kaz,,mixed
инглиш русский либо таза қазақша,kaz,,mixed
"Invision таңдағандар, вы датасет сами делаете?",kaz,,mixed
"Дедлайн уақыттарының белгілі бір талаптары бар ма? Нені жасап біту керек дегендей?

Сосын ол жасағанымызды қайда тапсырамыз?",kaz,,mixed
"Ай фото жіберіп, активность бермейсіңдер ме? 🤪 Инстаграмды ашсам, аз маз ғой 🥸",kaz,,mixed
А можно поменять с индрайв на әлем?,ru,,mixed
Хакатон қай жерде болады Qyzgaldak та?,kaz,,mixed
Бл вообще организатор болмай ақ қойыңдарсай сендер,kaz,,mixed
Организаторлар шығыңдар сыртқа!!!,kaz,,mixed
Мына жақта бізді ДОП сияқты анда бір мында бір лақтырып жатыр,kaz,,mixed
Сыртқа шықсын Хакатон организаторы,kaz,,mixed
Хакатон қызғалдақ сарайдк сағат қаншада??,kaz,,mixed
Хакатон қызғалдақ сарайдк сағат қаншада??,kaz,,mixed
"Участники из Шымкента, до 14:00 никуда приезжать не нужно 
Открытие пройдет в онлайн-формате

Если у вас есть билет на форум и желание его посетить, можете приехать на Digital Qazaqstan, поесть пиццы и посетить наши сессии 

В другом случае вы можете работать из Shymkent Hub. Но важно: пиццы там не будет 

Пожалуйста, внимательно читайте информацию, в постах мы все подробно расписываем ([пост 1,](https://t.me/thedecentrathon/1216) [пост 2](https://t.me/thedecentrathon/1224)) 

Қазақша нұсқасы⬇️",ru,,mixed
Хакатон Графигін екі рет жібердіңіздер. Екеуінде де 11:30-12:30 арасында кіргіземіз дегенсіздер,kaz,,mixed
Мында адамдар көбейіп жатыр именно хакатончиктар барлығы,kaz,,mixed
Командаға адам қосуға болады ма регистрация жасап қойсам,kaz,,mixed
Командаға адам қосуға болады ма регистрация жасап қойсам,kaz,,mixed
Опен сейс кызғалдақ сарайда ма,kaz,,mixed
Форумға 11:30да келуге бодады ғой именнл хакатонға қатысуға? А то сағат 14:00де басталады форум деп кіргізбей қоюу мүмкін,kaz,,mixed
"Қызғалдақ закрыт смертным до 14/00 

А в хаб идти можете там можно посидеть поработать",ru,,mixed
"Айтып едіғой егер командамен регистрация жасасан хакатонға форумдарға билет тегін дегендей, сол ертең сонда қызғалдақ сарайына кіру үшін билет сатып алу керек пе?",kaz,,mixed
Шымкентке ғана солай вроде,kaz,,mixed
Или тіркелсен болды ма,kaz,,mixed
Хакатон 11:30да ғой,kaz,,mixed
"Десентратон шымкент хабта
Форум қызғалдақта өтедіғой ия",mixed,,mixed
бұл десентратон трегы,kaz,,mixed
27сі барып не істимңз ващее,kaz,,mixed
Сәлеметсіздер ме мен дым түмінбедім бізде готовый стартап бар ии қосылған біз соны ұсына аламыз ба,kaz,,mixed
"Ассалаумағалейкум, Digital Kazakhstan-ға 4 билет бар, активировать етілмеген, бағасын келісеміз",kaz,,mixed
3000тг төлеген соң почтаға келеді,kaz,,mixed
2-3минутта келеді ғой сразу билет,kaz,,mixed
"(Оң жақ бұрыш) Такойто такой колледж директоры (или кто там) 
Такойто такойға 
Такойто такойдан 

(Центр) Өтініш 

мені, такойто такойто мамандығының 1 курс студенті Такойто Ткой, 27 наурыз digital qazaqstan форумы аясында (либо сюда названия хаба) өтетін decentrathon 5.0 іс шарасына (либо хакатон) қатысу үшін сабақтан босатуыңыз сұраймын",kaz,,mixed
Пожалуйста деп қосыппа,kaz,,mixed
"Ты чё, қызғалдақ холл арендовал?",kaz,,mixed
"Только кэпу 18+, қалғандарына маңызды емес.",kaz,,mixed
Иә тіркеліп едік ештеңе ответь келмеді,kaz,,mixed
Сәлеметсіздерме? Ережесін біле аламынба 27нен басталама?  Бірінші отбор онлайн болама оффлайн болама?,kaz,,mixed
"Кайырлы кун, бір адам екі тимада ментор бола ала ма?",kaz,,mixed
"Сіздің қай елден қатысып жатырсыз?
С какой страны вы участвуете?
*
Казахстан
Узбекистан
Кыргызстан
Россия
Таджикистан
Азербайджан
Армения
Беларусь
Украина
Другое:",kaz,,mixed
Тараз команда іздеймін джиги,kaz,,mixed
Годжо кит қат пишеть,kaz,,mixed
"Иә, Мухтар Ауезова 15, квартира 63. Город Астана 🫠",kaz,,mixed
"Күлмеңдер! Не показывайте сразу всю токсичность тем, кто только зашел, емаааа.. позорымды шыгармандар ееее",ru,,mixed
"Айтпақшы, у нашего канала есть вайбовый чат: 

https://t.me/+wTegx7actnVkMTAy

Кіріп әңгіме соғайық… 💅",ru,,mixed
"Дорогие участники сообщества **Decentrathon**!

От всей души поздравляю вас со светлым праздником Ораза айт!

Этот священный день, знаменующий окончание месяца Рамазан, олицетворяет собой торжество духовного очищения, милосердия и созидания. Ораза айт объединяет людей, призывая к миру, согласию и бескорыстной помощи ближним. Эти непреходящие ценности являются фундаментом нашего единства и залогом процветания Нового Казахстана.

Отрадно, что ваше сообщество, объединяющее лидеров цифровой трансформации и энтузиастов блокчейн-технологий, строится на принципах открытости, доверия и взаимовыручки. Ваше стремление к инновациям и поиску новых технологических решений гармонично дополняет наше общее стремление к прогрессу и справедливому обществу. 

В век стремительных перемен именно единство помыслов и чистота намерений позволяют нам достигать самых амбициозных целей. Пусть каждый ваш «протокол» в жизни будет направлен на созидание, а каждый проект приносит пользу нашему государству и обществу.

В этот праздничный день желаю вам и вашим близким крепкого здоровья, благополучия и неиссякаемой энергии. Пусть в ваших домах всегда царят мир и радость, а все ваши благие начинания находят успешное воплощение.

Ораза айт қабыл болсын!

**Қасым-Жомарт Тоқаев (неофициальная версия)**",ru,,mixed
Кто собирает команду в қарағанде мне а лс пишите,ru,,mixed
"Айбый, 6000 пәдпісшік қыламыз ба? Әлде нервіні тоздырып, хакатондан кейін быдыраймыз ба? 😆

Давайте 6000 жасайық 😃

Пабратскі",kaz,,mixed
Кто команду с Қарағанды собирает мне в лс напишите,mixed,,mixed
Кто команду с Қарағанды собирает мне в лс напишите,mixed,,mixed
Кто команду с Қарағанды собирает мне в лс напишите,mixed,,mixed
Кто-то с Қарағанды команду собирает?,ru,,mixed
"Дұрыс айтасын! Конечно лучше больше ребят вовлекать в культуру хакатонов. В долгую это больший капитал, чем те же 8млн тенге (если взнос с команды, и того меньше) 😎",mixed,,mixed
"7к жасаймыз ба?
Бір досқа жіберсеңдер болды ғой, қиын квест емес 😏",kaz,,mixed
"Дорогие женщины, участницы сообщества Decentrathon!
От всей души поздравляю вас с Международным женским днем — 8 марта!
Этот прекрасный весенний праздник олицетворяет собой красоту, гармонию и обновление. Сегодня мы чествуем вас не только как хранительниц семейного очага, но и как активных созидателей Нового Казахстана.
Отрадно видеть, что в нашем технологическом сообществе становится всё больше талантливых, амбициозных и креативных женщин. Ваши успехи в сфере IT, блокчейн-технологий и цифровых инноваций доказывают, что для таланта и упорства не существует преград. Своим интеллектуальным потенциалом и ответственным подходом к делу вы вносите неоценимый вклад в развитие цифровой экосистемы нашей страны.
В этот праздничный день желаю вам крепкого здоровья, неиссякаемой энергии и реализации самых смелых идей. Пусть ваши проекты всегда находят успешное завершение, а каждый «блок» в жизни будет наполнен счастьем и благополучием.
Пусть весна подарит вам вдохновение и новые возможности для роста!
С праздником!
Қасым-Жомарт Тоқаев (неофициальная версия)",mixed,,mixed
"Құрметті әйелдер мен арулар! 🌷
Сіздерді 8 наурыз – Халықаралық әйелдер күнімен шын жүректен құттықтаймын! Әрқашан жүздеріңізден күлкі кетпесін, жүректеріңіз мейірім мен жылулыққа толы болсын.

Сіздерге зор денсаулық, бақыт, махаббат және табыс тілеймін. Әр күндеріңіз қуанышқа, әдемі сәттерге және жақсы жаңалықтарға толы болсын. Әрқашан нәзік, сұлу және бақытты болыңыздар!",kaz,,mixed
"**Приветствую! Я - Бірханым 
Хотите зарабатывать на контенте? **Мы приглашаем Вас в команду растущего стартапа Aleem 

Опыт, возраст и подписчики не важны. Мы научим Вас раскачивать блог с нуля 💪

🎯 Наша миссия: создать новое поколение инфлюенсеров, которые сделают обучение и саморазвитие трендом.

Заполняй форму и ждем именно тебя у нас:
https://forms.gle/Ezmkz3GagQ6DXgqCA...

Не забудь отметить ""Birkhanym"" в секции амбассодора 🙌🏻😊",ru,,mixed
бір  жазсаңдар  тоқтамайсыңдар ия  )))) клавятурный  нинзялар,kaz,,mixed
"Бәсе, где то видел. Рахмет",kaz,,mixed
На скорую ногу кетті енд. Кешірерсіз епта,kaz,,mixed
"1 күн келіп пицца жеп кетесін, задача алып кетесін дағы қалған 9 күн мен 9 түн басынды көтермей жұмыс істейсін дағы, в конце бәйге алып қалуын әбден иқтимал, брат!",kaz,,mixed
Бәсе… Алименттен басым быжмыж болып жатсаа 😆,kaz,,mixed
"Әкет* 
- Давай, гоу",kaz,,mixed
Басты қатырма. Әкесі нес? 😆,kaz,,mixed
Пысық емааааа 💃,kaz,,mixed
Мына жер обстановка по кайфу боп тұр ғой 😎,mixed,,mixed
"Капитан болсын кім болсын 

Жоғарында капитан жазылады, қалған команда мүшелері астына 

Заявка тек капитан толтырады бөлек бөлек тіркелу қажеті жоқ 

Командада өзгерістер болып жатырса @sammExe ескертесіңдер",kaz,,mixed
Капитан өзінеде өзінен толтырып и менде мұнда сол капитанның данныйын толтырыр соңына тек команда мүшелерін жазамызба,mixed,,mixed
Ия бұл жерде капитан данныйлары,kaz,,mixed
"Капитан жоғарына жазылады 

Мына жерде уже команда мүшелері",kaz,,mixed
"👾** Decentrathon 5.0 — крупнейший хакатон страны возвращается!**

__Astana Hub и Blockchain & AI Technology Center (BAITC) при поддержке Министерства искусственного интеллекта и цифрового развития РК запускают новый сезон главного технологического хакатона Казахстана.__

В этом году — новый формат и новый масштаб.

📅 27 марта – 5 апреля
📍 20 городов Казахстана
👾 **Треки:** AI и Blockchain

Decentrathon 5.0 приурочен к первому национальному форуму **Digital Qazaqstan**.
Впервые в истории проекта торжественное открытие пройдет в **Шымкенте** — и именно оттуда стартует 10 дней интенсивной разработки.

Если ты разработчик, AI-инженер, web3-энтузиаст или собираешь сильную команду — это твой шанс!

**🔗 Регистрация открыта до 26 марта на **[**decentrathon.ai**](https://decentrathon.ai/?utm_source=smm&utm_medium=dctg)**
**
〰〰〰〰〰〰〰

👾** Decentrathon 5.0 — елдегі ең ірі хакатон жаңа форматта!
**
__Astana Hub және Blockchain & AI Technology Center (BAITC) ҚР Жасанды интеллект және цифрлық даму министрлігінің қолдауымен Қазақстандағы басты технологиялық хакатонның жаңа маусымын іске қосады.__

Биыл — жаңа формат және жаңа ауқым.

📅 27 наурыз – 5 сәуір
📍 Қазақстанның 20 қаласында
👾 Тректер: AI және Blockchain

Decentrathon 5.0 алғашқы ұлттық **Digital Qazaqstan** форумына орай өткізіледі.
Жоба тарихында алғаш рет салтанатты ашылу рәсімі **Шымкент** қаласында өтеді — дәл сол жерден 10 күндік қарқынды әзірлеу басталады.

Егер сен әзірлеуші, AI-инженер немесе web3 энтузиаст болсаң — бұл сенің мүмкіндігің! 

**🔗 26 наурызға дейін тіркеліп үлгер: **[**decentrathon.ai**](https://decentrathon.ai/?utm_source=smm&utm_medium=dctg)",mixed,,mixed
"Вся отец, руководитель децентраконов, начальник Айданы Қасқырбек, главный реформатор традиций хакатонов",kaz,,mixed
"Барлығына сәлем AITU студенттері! 👋✨
Сені өз біліміңді тексеріп, жұма кешін қызықты әрі пайдалы өткізуге болатын зияткерлік ойынымызға шақырамыз!

Сені не күтеді: 
💡Қызықты сұрақтар
🍕Тағам мен сусындар
🔥Атмосфера, бас қосу және эмоцияға толы кеш
🏆 Жеңімпаз топқа — сыйлықтар
🎁 Соңында барлық қатысушыларға керемет сыйлық

🗓Күні: 6 ақпан, жұма
📍Өтетін орны: Мәңгілік ел B2.2
⏰ Басталуы: 18:30

**Тезірек тіркеліп үлгер! Қатысу тек кәмелет жасқа толғандар үшін 18+
Сілтеме астында⤵️**

https://forms.gle/qh1qWjxiojW7yGy57

-------------------------------------------------------

Всем привет студенты AITU! 👋✨
Приглашаем тебя на викторину, где ты можешь проверить свои знания и провести вечер пятницы интересно, а главное с пользой!

Что тебя ждёт:
💡 Интересные вопросы
🍕Еда и напитки
🔥 Атмосфера, знакомства и море эмоций
🏆 Победившей команде – призы
🎁 В самом конце большой подарок для всех участников

🗓 Дата: Пятница, 6 февраля
📍 Место: Мәңгілік ел B2.2
⏰ Начало: 18:30!

**Успей быстрее зарегистрироваться! Обязательно только совершеннолетние 18+
Ссылка внизу ⤵️**

https://forms.gle/qh1qWjxiojW7yGy57",mixed,,mixed
"**Уважаемые участники Decentrathon,

Поздравляю вас с наступающим Новым годом! Желаю вам крепкого здоровья, вдохновения и новых достижений. Пусть предстоящий год станет временем смелых идей, технологических прорывов и успешной реализации ваших проектов.

Уверен, что ваше сообщество и дальше будет вносить вклад в развитие инновационной экосистемы и цифрового будущего.

С уважением,
Қасым-Жомарт Тоқаев**",mixed,,mixed
"🚀 Вебинар: «Кремний алқабындағы аналитикке дейінгі менің жолым»

Data-аналитика саласында мансапты қалай құрып, АҚШ-тың жетекші tech-компанияларына қалай кіруге болады?
Сіздерді Кремний алқабында нақты жұмыс тәжірибесі бар data-аналитик Айгерім Жүнісова өткізетін ашық онлайн-вебинарға шақырамыз.

👩‍💻 Спикер: Айгерім Жүнісова
🎓 Білімі:
• Information Systems мамандығы бойынша бакалавр (SDU)
• Computer Science мамандығы бойынша магистр (CSUCI)

🏢 Жұмыс тәжірибесі:
• Data Analyst — DoorDash
• Data Analyst — Pinemelon

Вебинар барысында Айгерім:
— университеттен халықаралық tech-компанияларға дейінгі мансаптық жолымен
— жаһандық нарықтағы аналитиктерге қойылатын нақты талаптармен
— data саласында дамып, шетелдік компанияларда жұмыс істеуге ұмтылатындарға арналған кеңестерімен бөліседі

🗓 22 желтоқсан
⏰ 18:00
💻 Онлайн | Zoom

📌 Тіркелу - https://astanahub.com/ru/event/moi-put-do-analitika-v-kremnievoi-doline/

--------

🚀 Вебинар: «Мой путь до Аналитика в Кремниевой долине»

Как выстроить карьеру в data-аналитике и попасть в ведущие tech-компании США?
Приглашаем на открытый онлайн-вебинар с Айгерим Жунусовой — data-аналитиком с реальным опытом работы в Кремниевой долине.

👩‍💻 Спикер: Айгерим Жунусова
🎓 Образование:
• BS in Information Systems (SDU)
• MS in Computer Science (CSUCI)

🏢 Опыт работы:
• Data Analyst — DoorDash
• Data Analyst — Pinemelon

На вебинаре Айгерим поделится:
— своим карьерным путём от университета до международных tech-компаний
— реальными требованиями к аналитикам на глобальном рынке
— советами для тех, кто хочет развиваться в data и выходить на зарубежные компании

🗓 22 декабря
⏰ 18:00
💻 Онлайн | Zoom

📌  Регистрация - по ссылке https://astanahub.com/ru/event/moi-put-do-analitika-v-kremnievoi-doline/",mixed,,mixed
"**Уважаемые участники сообщества Decentrathon!

Поздравляю вас с Днём независимости Республики Казахстан.

Этот праздник символизирует свободу выбора, ответственность и стремление к развитию — ценности, которые близки каждому, кто создаёт новые технологии, формирует цифровое будущее и вносит вклад в модернизацию нашей страны.

Сегодня независимость проявляется не только в политической плоскости, но и в умении быть конкурентоспособными в глобальном цифровом мире, развивать собственные идеи, продукты и платформы. Именно такие сообщества, как Decentrathon, объединяют инициативных, мыслящих и профессиональных граждан, способных отвечать на вызовы времени.

Уверен, что знания, креативность и труд участников вашего сообщества будут служить укреплению технологического суверенитета, развитию человеческого капитала и построению справедливого и устойчивого Казахстана.

Желаю всем вам успешной реализации проектов, смелых решений, взаимного доверия и новых достижений. Пусть дух независимости и созидания всегда будет основой вашей работы.

С Уважением 
Қасым-Жомарт GPT Тоқаев**",mixed,,mixed
"Еркін ел - еркін ой, еркін ой - инновация мен батыл шешімдері

**Тәуелсіздік күні құтты 
болсын! ****🇰🇿**",kaz,,mixed
"Хотя может и не будем смотреть Гарри Поттера на Netflix 😳

Парамаунт $30 долларов за акцию, то есть за 100 с чем то миллиардов куплю дейд. HBOның басы Кхалиси болып кеткен шығар 😃

Откуда у Netflix стоооолько денег? Стриминг может столько зарабатывать?",mixed,,mixed
