text,language,label,label_source,seed_id,batch
"В Орал искали семейное кафе с нормальными ценами и вежливым персоналом. Жанерке помог с меню, лагман оказался отличным, всё свежее. Музыка не мешала, ушли довольные. Бізге ұнады, тамақ дәмді әрі ыстық болды. Қызметкерлер мейірімді, қайта келеміз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Долго выбирали место в Түркістан, остановились здесь и не пожалели. Блюдо бешбармақ вкусное, Сауле обслужил внимательно. Чисто, тепло, без лишней суеты. Тамақ сапасы жоғары, тазалық жақсы. Достарымызға да ұсынамыз бұл жерді.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Зашли в Жезқазған в выходной, хотели нормально поесть без переплаты за сервис. Официант Алтынай посоветовал суши, порция большая и горячая. Интерьер уютный, счёт принесли быстро. Тамақ сапасы жоғары, тазалық жақсы. Достарымызға да ұсынамыз бұл жерді.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"В Алматы искали семейное кафе с нормальными ценами и вежливым персоналом. Мадина помог с меню, пицца оказался отличным, всё свежее. Музыка не мешала, ушли довольные. Жақсы тәжірибе болды, баға да қолжетімді. Келесі аптада тағы барамыз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Долго выбирали место в Астана, остановились здесь и не пожалели. Блюдо донер вкусное, Камила обслужил внимательно. Чисто, тепло, без лишней суеты. Жақсы тәжірибе болды, баға да қолжетімді. Келесі аптада тағы барамыз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"В Қарағанды искали семейное кафе с нормальными ценами и вежливым персоналом. Балнұр помог с меню, стейк оказался отличным, всё свежее. Музыка не мешала, ушли довольные. Бізге ұнады, тамақ дәмді әрі ыстық болды. Қызметкерлер мейірімді, қайта келеміз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Долго выбирали место в Ақтөбе, остановились здесь и не пожалели. Блюдо борщ вкусное, Айдос обслужил внимательно. Чисто, тепло, без лишней суеты. Тамақ сапасы жоғары, тазалық жақсы. Достарымызға да ұсынамыз бұл жерді.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"В Семей искали семейное кафе с нормальными ценами и вежливым персоналом. Ерлан помог с меню, кебаб оказался отличным, всё свежее. Музыка не мешала, ушли довольные. Жақсы тәжірибе болды, баға да қолжетімді. Келесі аптада тағы барамыз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Долго выбирали место в Тараз, остановились здесь и не пожалели. Блюдо роллы вкусное, Данияр обслужил внимательно. Чисто, тепло, без лишней суеты. Жақсы тәжірибе болды, баға да қолжетімді. Келесі аптада тағы барамыз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"В Көкшетау искали семейное кафе с нормальными ценами и вежливым персоналом. Асхат помог с меню, лагман оказался отличным, всё свежее. Музыка не мешала, ушли довольные. Бізге ұнады, тамақ дәмді әрі ыстық болды. Қызметкерлер мейірімді, қайта келеміз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Долго выбирали место в Атырау, остановились здесь и не пожалели. Блюдо бешбармақ вкусное, Марат обслужил внимательно. Чисто, тепло, без лишней суеты. Тамақ сапасы жоғары, тазалық жақсы. Достарымызға да ұсынамыз бұл жерді.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Зашли в Қостанай в выходной, хотели нормально поесть без переплаты за сервис. Официант Серік посоветовал суши, порция большая и горячая. Интерьер уютный, счёт принесли быстро. Тамақ сапасы жоғары, тазалық жақсы. Достарымызға да ұсынамыз бұл жерді.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"В Петропавл искали семейное кафе с нормальными ценами и вежливым персоналом. Жандос помог с меню, пицца оказался отличным, всё свежее. Музыка не мешала, ушли довольные. Жақсы тәжірибе болды, баға да қолжетімді. Келесі аптада тағы барамыз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Долго выбирали место в Орал, остановились здесь и не пожалели. Блюдо донер вкусное, Арман обслужил внимательно. Чисто, тепло, без лишней суеты. Жақсы тәжірибе болды, баға да қолжетімді. Келесі аптада тағы барамыз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"В Жезқазған искали семейное кафе с нормальными ценами и вежливым персоналом. Гүлнұр помог с меню, стейк оказался отличным, всё свежее. Музыка не мешала, ушли довольные. Бізге ұнады, тамақ дәмді әрі ыстық болды. Қызметкерлер мейірімді, қайта келеміз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Долго выбирали место в Алматы, остановились здесь и не пожалели. Блюдо борщ вкусное, Динара обслужил внимательно. Чисто, тепло, без лишней суеты. Тамақ сапасы жоғары, тазалық жақсы. Достарымызға да ұсынамыз бұл жерді.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Зашли в Астана в выходной, хотели нормально поесть без переплаты за сервис. Официант Жанерке посоветовал манты, порция большая и горячая. Интерьер уютный, счёт принесли быстро. Тамақ сапасы жоғары, тазалық жақсы. Достарымызға да ұсынамыз бұл жерді.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"В Шымкент искали семейное кафе с нормальными ценами и вежливым персоналом. Сауле помог с меню, кебаб оказался отличным, всё свежее. Музыка не мешала, ушли довольные. Жақсы тәжірибе болды, баға да қолжетімді. Келесі аптада тағы барамыз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Долго выбирали место в Қарағанды, остановились здесь и не пожалели. Блюдо роллы вкусное, Алтынай обслужил внимательно. Чисто, тепло, без лишней суеты. Жақсы тәжірибе болды, баға да қолжетімді. Келесі аптада тағы барамыз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"В Павлодар искали семейное кафе с нормальными ценами и вежливым персоналом. Камила помог с меню, лагман оказался отличным, всё свежее. Музыка не мешала, ушли довольные. Бізге ұнады, тамақ дәмді әрі ыстық болды. Қызметкерлер мейірімді, қайта келеміз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Долго выбирали место в Семей, остановились здесь и не пожалели. Блюдо бешбармақ вкусное, Аружан обслужил внимательно. Чисто, тепло, без лишней суеты. Тамақ сапасы жоғары, тазалық жақсы. Достарымызға да ұсынамыз бұл жерді.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Зашли в Тараз в выходной, хотели нормально поесть без переплаты за сервис. Официант Балнұр посоветовал суши, порция большая и горячая. Интерьер уютный, счёт принесли быстро. Тамақ сапасы жоғары, тазалық жақсы. Достарымызға да ұсынамыз бұл жерді.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"В Өскемен искали семейное кафе с нормальными ценами и вежливым персоналом. Айдос помог с меню, пицца оказался отличным, всё свежее. Музыка не мешала, ушли довольные. Жақсы тәжірибе болды, баға да қолжетімді. Келесі аптада тағы барамыз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Долго выбирали место в Көкшетау, остановились здесь и не пожалели. Блюдо донер вкусное, Нұрсұлтан обслужил внимательно. Чисто, тепло, без лишней суеты. Жақсы тәжірибе болды, баға да қолжетімді. Келесі аптада тағы барамыз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"В Қостанай искали семейное кафе с нормальными ценами и вежливым персоналом. Данияр помог с меню, стейк оказался отличным, всё свежее. Музыка не мешала, ушли довольные. Бізге ұнады, тамақ дәмді әрі ыстық болды. Қызметкерлер мейірімді, қайта келеміз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Долго выбирали место в Петропавл, остановились здесь и не пожалели. Блюдо борщ вкусное, Бекзат обслужил внимательно. Чисто, тепло, без лишней суеты. Тамақ сапасы жоғары, тазалық жақсы. Достарымызға да ұсынамыз бұл жерді.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Зашли в Орал в выходной, хотели нормально поесть без переплаты за сервис. Официант Асхат посоветовал манты, порция большая и горячая. Интерьер уютный, счёт принесли быстро. Тамақ сапасы жоғары, тазалық жақсы. Достарымызға да ұсынамыз бұл жерді.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"В Түркістан искали семейное кафе с нормальными ценами и вежливым персоналом. Марат помог с меню, кебаб оказался отличным, всё свежее. Музыка не мешала, ушли довольные. Жақсы тәжірибе болды, баға да қолжетімді. Келесі аптада тағы барамыз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Долго выбирали место в Жезқазған, остановились здесь и не пожалели. Блюдо роллы вкусное, Серік обслужил внимательно. Чисто, тепло, без лишней суеты. Жақсы тәжірибе болды, баға да қолжетімді. Келесі аптада тағы барамыз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"В Астана искали семейное кафе с нормальными ценами и вежливым персоналом. Арман помог с меню, лагман оказался отличным, всё свежее. Музыка не мешала, ушли довольные. Бізге ұнады, тамақ дәмді әрі ыстық болды. Қызметкерлер мейірімді, қайта келеміз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Долго выбирали место в Шымкент, остановились здесь и не пожалели. Блюдо бешбармақ вкусное, Айгерім обслужил внимательно. Чисто, тепло, без лишней суеты. Тамақ сапасы жоғары, тазалық жақсы. Достарымызға да ұсынамыз бұл жерді.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Зашли в Қарағанды в выходной, хотели нормально поесть без переплаты за сервис. Официант Гүлнұр посоветовал суши, порция большая и горячая. Интерьер уютный, счёт принесли быстро. Тамақ сапасы жоғары, тазалық жақсы. Достарымызға да ұсынамыз бұл жерді.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"В Ақтөбе искали семейное кафе с нормальными ценами и вежливым персоналом. Динара помог с меню, пицца оказался отличным, всё свежее. Музыка не мешала, ушли довольные. Жақсы тәжірибе болды, баға да қолжетімді. Келесі аптада тағы барамыз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Долго выбирали место в Павлодар, остановились здесь и не пожалели. Блюдо донер вкусное, Жанерке обслужил внимательно. Чисто, тепло, без лишней суеты. Жақсы тәжірибе болды, баға да қолжетімді. Келесі аптада тағы барамыз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"В Тараз искали семейное кафе с нормальными ценами и вежливым персоналом. Алтынай помог с меню, стейк оказался отличным, всё свежее. Музыка не мешала, ушли довольные. Бізге ұнады, тамақ дәмді әрі ыстық болды. Қызметкерлер мейірімді, қайта келеміз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Долго выбирали место в Өскемен, остановились здесь и не пожалели. Блюдо борщ вкусное, Мадина обслужил внимательно. Чисто, тепло, без лишней суеты. Тамақ сапасы жоғары, тазалық жақсы. Достарымызға да ұсынамыз бұл жерді.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Зашли в Көкшетау в выходной, хотели нормально поесть без переплаты за сервис. Официант Камила посоветовал манты, порция большая и горячая. Интерьер уютный, счёт принесли быстро. Тамақ сапасы жоғары, тазалық жақсы. Достарымызға да ұсынамыз бұл жерді.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"В Атырау искали семейное кафе с нормальными ценами и вежливым персоналом. Аружан помог с меню, кебаб оказался отличным, всё свежее. Музыка не мешала, ушли довольные. Жақсы тәжірибе болды, баға да қолжетімді. Келесі аптада тағы барамыз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Долго выбирали место в Қостанай, остановились здесь и не пожалели. Блюдо роллы вкусное, Балнұр обслужил внимательно. Чисто, тепло, без лишней суеты. Жақсы тәжірибе болды, баға да қолжетімді. Келесі аптада тағы барамыз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"В Орал искали семейное кафе с нормальными ценами и вежливым персоналом. Нұрсұлтан помог с меню, лагман оказался отличным, всё свежее. Музыка не мешала, ушли довольные. Бізге ұнады, тамақ дәмді әрі ыстық болды. Қызметкерлер мейірімді, қайта келеміз.",mixed,positive,synthetic,length_balance_v2,batch_07_length_balance
"Грубый персонал, больше не приду. Түркістанда. Қызмет нашар, күттік көп.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Цена не оправдана совсем. Жезқазғанда. Қызмет нашар, күттік көп.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Грязно, противно заходить. Бекзат деди. Дөрекі болды, келмеймін.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Сервис ужас, ждали долго. Асхат деди. Дөрекі болды, келмеймін.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Еда холодная, не советую. Баға қымбат, сапасы төмен.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Грубый персонал, больше не приду. Баға қымбат, сапасы төмен.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Цена не оправдана совсем. Ақтөбеда. Кірлі екен, жағымсыз.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Грязно, противно заходить. Павлодарда. Кірлі екен, жағымсыз.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Сервис ужас, ждали долго. Айгерім деди. Тамақ суық, ұнамады.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Еда холодная, не советую. Гүлнұр деди. Тамақ суық, ұнамады.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Грубый персонал, больше не приду. Қызмет нашар, күттік көп.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Цена не оправдана совсем. Қызмет нашар, күттік көп.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Грязно, противно заходить. Атырауда. Дөрекі болды, келмеймін.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Сервис ужас, ждали долго. Қостанайда. Дөрекі болды, келмеймін.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Еда холодная, не советую. Мадина деди. Баға қымбат, сапасы төмен.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Грубый персонал, больше не приду. Камила деди. Баға қымбат, сапасы төмен.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Сервис ужас, ждали долго. Алматыда. Тамақ суық, ұнамады.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Еда холодная, не советую. Астанада. Тамақ суық, ұнамады.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Грубый персонал, больше не приду. Ерлан деди. Қызмет нашар, күттік көп.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Цена не оправдана совсем. Данияр деди. Қызмет нашар, күттік көп.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Грязно, противно заходить. Дөрекі болды, келмеймін.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Сервис ужас, ждали долго. Дөрекі болды, келмеймін.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Еда холодная, не советую. Семейда. Баға қымбат, сапасы төмен.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Грубый персонал, больше не приду. Таразда. Баға қымбат, сапасы төмен.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Цена не оправдана совсем. Жандос деди. Кірлі екен, жағымсыз.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Грязно, противно заходить. Арман деди. Кірлі екен, жағымсыз.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Грубый персонал, больше не приду. Петропавлда. Қызмет нашар, күттік көп.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Цена не оправдана совсем. Оралда. Қызмет нашар, күттік көп.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Грязно, противно заходить. Сауле деди. Дөрекі болды, келмеймін.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Сервис ужас, ждали долго. Алтынай деди. Дөрекі болды, келмеймін.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Цена не оправдана совсем. Шымкентда. Кірлі екен, жағымсыз.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Грязно, противно заходить. Қарағандыда. Кірлі екен, жағымсыз.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Сервис ужас, ждали долго. Айдос деди. Тамақ суық, ұнамады.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Еда холодная, не советую. Нұрсұлтан деди. Тамақ суық, ұнамады.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Грязно, противно заходить. Өскеменда. Дөрекі болды, келмеймін.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Сервис ужас, ждали долго. Көкшетауда. Дөрекі болды, келмеймін.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Еда холодная, не советую. Марат деди. Баға қымбат, сапасы төмен.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Грубый персонал, больше не приду. Серік деди. Баға қымбат, сапасы төмен.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Сервис ужас, ждали долго. Түркістанда. Тамақ суық, ұнамады.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Еда холодная, не советую. Жезқазғанда. Тамақ суық, ұнамады.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Грубый персонал, больше не приду. Динара деди. Қызмет нашар, күттік көп.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Цена не оправдана совсем. Жанерке деди. Қызмет нашар, күттік көп.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Еда холодная, не советую. Ақтөбеда. Баға қымбат, сапасы төмен.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Грубый персонал, больше не приду. Павлодарда. Баға қымбат, сапасы төмен.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Цена не оправдана совсем. Аружан деди. Кірлі екен, жағымсыз.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Грязно, противно заходить. Балнұр деди. Кірлі екен, жағымсыз.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Грубый персонал, больше не приду. Атырауда. Қызмет нашар, күттік көп.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Цена не оправдана совсем. Қостанайда. Қызмет нашар, күттік көп.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Цена не оправдана совсем. Алматыда. Кірлі екен, жағымсыз.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Грязно, противно заходить. Астанада. Кірлі екен, жағымсыз.",mixed,negative,synthetic,length_balance_v2,batch_07_length_balance
"Овощи свежие, цены ниже чем в соседнем. Көкөніс жаңа, баға арзан. Ждали примерно 19 минут.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Кассиры быстрые, очередь движется. Таңдау көп, бәрін таптық. Счёт вышел около 1174 тенге.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Тренажёры новые, зал чистый. Жаттықтырушы білікті, бағдарлама жазды. Заказ оформили около 36 минут.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Мастера объяснили поломку, починили в срок. Шеберлер түсіндірді, уақытында жөндеді. Вернусь сюда ещё раз точно.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Тренажёры новые, зал чистый. Жаттықтырушы білікті, бағдарлама жазды. Ұнады, рахмет көп.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Цена как договаривались, без сюрпризов. СТО таза, бөлшек бар еді. Семей қаласынан келдік бүгін.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Овощи свежие, цены ниже чем в соседнем. Касса жылдам, кезек жоқ. Шамамен 61 минут күттік.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Мастера объяснили поломку, починили в срок. Баға келісті, қосымша жоқ. Баға 1996 теңге шамасында болды.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Кассиры быстрые, очередь движется. Көкөніс жаңа, баға арзан. Тапсырыс 20 минутта дайын болды.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Кассиры быстрые, очередь движется. Таңдау көп, бәрін таптық. Вернусь сюда ещё раз точно.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Мастера объяснили поломку, починили в срок. Шеберлер түсіндірді, уақытында жөндеді. Рекомендую знакомым.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Кассиры быстрые, очередь движется. Таңдау көп, бәрін таптық. Ждали примерно 48 минут.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Тренер грамотный, программу составил. Душ ыңғайлы, раздевалка таза. Счёт вышел около 2818 тенге.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Овощи свежие, цены ниже чем в соседнем. Касса жылдам, кезек жоқ. Тапсырыс 62 минутта дайын болды.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Цена как договаривались, без сюрпризов. Баға келісті, қосымша жоқ. Тағы да келеміз деп шештік.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Ассортимент широкий, всё нашли. Касса жылдам, кезек жоқ. Шамамен 35 минут күттік.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"СТО чистое, запчасти в наличии. Шеберлер түсіндірді, уақытында жөндеді. Счёт вышел около 3640 тенге.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Тренер грамотный, программу составил. Душ ыңғайлы, раздевалка таза. Заказ оформили около 52 минут.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Тренажёры новые, зал чистый. Душ ыңғайлы, раздевалка таза. Вернусь сюда ещё раз точно.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Ассортимент широкий, всё нашли. Касса жылдам, кезек жоқ. Рекомендую знакомым.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Тренажёры новые, зал чистый. Жаттықтырушы білікті, бағдарлама жазды. В Өскемен заходили в четверг.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Мастера объяснили поломку, починили в срок. СТО таза, бөлшек бар еді. Баға 4462 теңге шамасында болды.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Мастера объяснили поломку, починили в срок. СТО таза, бөлшек бар еді. Тапсырыс 36 минутта дайын болды.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"СТО чистое, запчасти в наличии. Шеберлер түсіндірді, уақытында жөндеді. Тағы да келеміз деп шештік.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Мастера объяснили поломку, починили в срок. СТО таза, бөлшек бар еді. Ұнады, рахмет көп.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Мастера объяснили поломку, починили в срок. Баға келісті, қосымша жоқ. В Түркістан заходили в среду.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Мастера объяснили поломку, починили в срок. Баға келісті, қосымша жоқ. Ждали примерно 64 минут.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Тренер грамотный, программу составил. Душ ыңғайлы, раздевалка таза. Счёт вышел около 5284 тенге.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Овощи свежие, цены ниже чем в соседнем. Таңдау көп, бәрін таптық. Заказ оформили около 26 минут.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"СТО чистое, запчасти в наличии. Баға келісті, қосымша жоқ. Вернусь сюда ещё раз точно.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Кассиры быстрые, очередь движется. Касса жылдам, кезек жоқ. Ұнады, рахмет көп.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"СТО чистое, запчасти в наличии. Баға келісті, қосымша жоқ. Ақтөбе қаласынан келдік бүгін.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Овощи свежие, цены ниже чем в соседнем. Касса жылдам, кезек жоқ. Шамамен 51 минут күттік.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Овощи свежие, цены ниже чем в соседнем. Касса жылдам, кезек жоқ. Баға 6106 теңге шамасында болды.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Цена как договаривались, без сюрпризов. Шеберлер түсіндірді, уақытында жөндеді. Тапсырыс 65 минутта дайын болды.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Тренажёры новые, зал чистый. Жаттықтырушы білікті, бағдарлама жазды. Вернусь сюда ещё раз точно.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Тренажёры новые, зал чистый. Жаттықтырушы білікті, бағдарлама жазды. Рекомендую знакомым.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"СТО чистое, запчасти в наличии. СТО таза, бөлшек бар еді. В Атырау заходили в понедельник.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Кассиры быстрые, очередь движется. Касса жылдам, кезек жоқ. Ждали примерно 38 минут.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"СТО чистое, запчасти в наличии. СТО таза, бөлшек бар еді. Счёт вышел около 6928 тенге.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Цена как договаривались, без сюрпризов. Шеберлер түсіндірді, уақытында жөндеді. Тапсырыс 52 минутта дайын болды.",mixed,positive,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Зал душный, проветривания нет. Жаттықтырушы қарамайды, техника түсіндірмейді. Енді келмеймін.",mixed,negative,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Обещали сегодня, затянули на неделю. Бүгін деп уәде етті, бір апта кідіртті. Ұнамады бізге.",mixed,negative,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Тренер не следит, техника не объясняет. Жаттықтырушы қарамайды, техника түсіндірмейді. Алматы қаласынан келдік бүгін.",mixed,negative,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
Ценники не совпадают с кассой. Мерзімі өткен тауар кездесті. Шамамен 25 минут күттік.,mixed,negative,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
Машину вернули с новыми царапинами. Көлікті сызылған қайтарды. Счёт вышел около 7750 тенге.,mixed,negative,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Машину вернули с новыми царапинами. Бүгін деп уәде етті, бір апта кідіртті. Заказ оформили около 42 минут.",mixed,negative,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Развод на ремонте, накрутили детали. Көлікті сызылған қайтарды. Больше не приду сюда.",mixed,negative,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Тренажёры сломаны, никто не чинит. Ыстық әрі иіс, желдету жоқ. Не советую никому.",mixed,negative,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Зал душный, проветривания нет. Жаттықтырушы қарамайды, техника түсіндірмейді. В Семей заходили в субботу.",mixed,negative,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
"Тренажёры сломаны, никто не чинит. Ыстық әрі иіс, желдету жоқ. Шамамен 12 минут күттік.",mixed,negative,synthetic,fitness_retail_auto_v2,batch_08_fitness_retail_auto
